Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.121       23,196          16          16    1449783 .TAU application
100.0            2       23,196          16         592    1449775 MG_MPI 
 47.1       10,934       10,934          16           0     683425 MPI_Finalize() 
 37.7        8,749        8,749          16           0     546875 MPI_Init() 
  8.9            1        2,056          80        2880      25706 MG3P 
  7.3          831        1,682         672         672       2503 RESID 
  6.3            5        1,470        1904       32912        773 COMM3 
  3.7           81          865       10944       10944         79 GIVE3 
  3.4          784          784       11024           0         71 MPI_Send() 
  3.0          310          693         640         640       1084 PSINV 
  1.7           60          405       10944       10944         37 TAKE3 
  1.7          143          390          32        9496      12203 ZRAN3 
  1.5          352          352       11024           0         32 MPI_Wait() 
  1.4          150          328         560         560        587 RPRJ3 
  0.8          186          195       11024       11024         18 READY 
  0.7          170          170         704           0        242 ZERO3 
  0.6          139          149         560         560        266 INTERP 
  0.5           93          125          64         128       1965 NORM2U3 
  0.5          113          113          96           0       1184 MPI_Barrier() 
  0.2           43           43        1408           0         31 MPI_Allreduce() 
  0.1           17           17          16           0       1118 ALLOC_SPACE 
  0.0           10           10         112           0         91 MPI_Bcast() 
  0.0        0.269            9         560         240         17 COMM3_EX 
  0.0            8            8       11024           0          1 MPI_Irecv() 
  0.0        0.044            8          80          80        102 TAKE3_EX 
  0.0            1            1        7992           0          0 BUBBLE 
  0.0        0.184        0.184          16           0         12 MPI_Reduce() 
  0.0        0.017        0.079          80          80          1 GIVE3_EX 
  0.0        0.072        0.072          32           0          2 SETUP 
  0.0        0.053        0.053          96           0          1 POWER 
  0.0        0.006        0.006          16           0          0 MPI_Comm_size() 
  0.0        0.003        0.003          16           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00756        1,449           1           1    1449783 .TAU application
100.0        0.178        1,449           1          37    1449775 MG_MPI 
 47.1          683          683           1           0     683425 MPI_Finalize() 
 37.7          546          546           1           0     546875 MPI_Init() 
  8.9       0.0999          128           5         180      25706 MG3P 
  7.3           51          105          42          42       2503 RESID 
  6.3        0.343           91         119        2057        773 COMM3 
  3.7            5           54         684         684         79 GIVE3 
  3.4           49           49         689           0         71 MPI_Send() 
  3.0           19           43          40          40       1084 PSINV 
  1.7            3           25         684         684         37 TAKE3 
  1.7            8           24           2       593.5      12203 ZRAN3 
  1.5           22           22         689           0         32 MPI_Wait() 
  1.4            9           20          35          35        587 RPRJ3 
  0.8           11           12         689         689         18 READY 
  0.7           10           10          44           0        242 ZERO3 
  0.6            8            9          35          35        266 INTERP 
  0.5            5            7           4           8       1965 NORM2U3 
  0.5            7            7           6           0       1184 MPI_Barrier() 
  0.2            2            2          88           0         31 MPI_Allreduce() 
  0.1            1            1           1           0       1118 ALLOC_SPACE 
  0.0        0.639        0.639           7           0         91 MPI_Bcast() 
  0.0       0.0168        0.607          35          15         17 COMM3_EX 
  0.0        0.517        0.517         689           0          1 MPI_Irecv() 
  0.0      0.00275        0.508           5           5        102 TAKE3_EX 
  0.0       0.0877       0.0877       499.5           0          0 BUBBLE 
  0.0       0.0115       0.0115           1           0         12 MPI_Reduce() 
  0.0      0.00106      0.00494           5           5          1 GIVE3_EX 
  0.0       0.0045       0.0045           2           0          2 SETUP 
  0.0      0.00331      0.00331           6           0          1 POWER 
  0.0     0.000375     0.000375           1           0          0 MPI_Comm_size() 
  0.0     0.000188     0.000188           1           0          0 MPI_Comm_rank() 
