Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.007       15,190           1           1   15190302 .TAU application
100.0            1       15,190           1          69   15190295 MG_MPI 
 59.3        9,013        9,013           1           0    9013477 MPI_Finalize() 
 26.6         0.49        4,033          21         756     192063 MG3P 
 17.5        2,382        2,664         170         170      15676 RESID 
  9.0        1,141        1,362         168         168       8111 PSINV 
  4.6          543          693         147         147       4721 RPRJ3 
  4.4        0.528          661         487        1461       1358 COMM3 
  4.3          660          660        1461           0        452 COMM1P 
  3.7          559          559           1           0     559338 MPI_Init() 
  3.5          426          524         147         147       3570 INTERP 
  1.2          120          179           2         702      89736 ZRAN3 
  1.1          159          159         151           0       1057 ZERO3 
  0.6         0.13           98         147         441        671 COMM3_EX 
  0.6           98           98         441           0        223 COMM1P_EX 
  0.5           81           81           4           8      20364 NORM2U3 
  0.0            1            1           1           0       1315 ALLOC_SPACE 
  0.0        0.114        0.114         608           0          0 BUBBLE 
  0.0        0.095        0.095          88           0          1 MPI_Allreduce() 
  0.0        0.008        0.008           1           0          8 MPI_Reduce() 
  0.0        0.005        0.005           7           0          1 MPI_Bcast() 
  0.0        0.005        0.005           2           0          2 SETUP 
  0.0        0.004        0.004           6           0          1 MPI_Barrier() 
  0.0        0.003        0.003           6           0          0 POWER 
  0.0        0.001        0.001           1           0          1 MPI_Comm_rank() 
  0.0            0            0           1           0          0 MPI_Comm_size() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.007       15,190           1           1   15190302 .TAU application
100.0            1       15,190           1          69   15190295 MG_MPI 
 59.3        9,013        9,013           1           0    9013477 MPI_Finalize() 
 26.6         0.49        4,033          21         756     192063 MG3P 
 17.5        2,382        2,664         170         170      15676 RESID 
  9.0        1,141        1,362         168         168       8111 PSINV 
  4.6          543          693         147         147       4721 RPRJ3 
  4.4        0.528          661         487        1461       1358 COMM3 
  4.3          660          660        1461           0        452 COMM1P 
  3.7          559          559           1           0     559338 MPI_Init() 
  3.5          426          524         147         147       3570 INTERP 
  1.2          120          179           2         702      89736 ZRAN3 
  1.1          159          159         151           0       1057 ZERO3 
  0.6         0.13           98         147         441        671 COMM3_EX 
  0.6           98           98         441           0        223 COMM1P_EX 
  0.5           81           81           4           8      20364 NORM2U3 
  0.0            1            1           1           0       1315 ALLOC_SPACE 
  0.0        0.114        0.114         608           0          0 BUBBLE 
  0.0        0.095        0.095          88           0          1 MPI_Allreduce() 
  0.0        0.008        0.008           1           0          8 MPI_Reduce() 
  0.0        0.005        0.005           7           0          1 MPI_Bcast() 
  0.0        0.005        0.005           2           0          2 SETUP 
  0.0        0.004        0.004           6           0          1 MPI_Barrier() 
  0.0        0.003        0.003           6           0          0 POWER 
  0.0        0.001        0.001           1           0          1 MPI_Comm_rank() 
  0.0            0            0           1           0          0 MPI_Comm_size() 
