Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.079       17,528           8           8    2191032 .TAU application
100.0            1       17,528           8         864    2191022 CG 
 72.3       12,680       12,680           8           0    1585108 MPI_Finalize() 
 25.1        0.881        4,393           8          32     549185 INITIALIZE_MPI 
 25.0        4,388        4,388           8           0     548590 MPI_Init() 
  2.1          281          375         128       61152       2931 CONJ_GRAD 
  0.4            8           73           8       33608       9200 MAKEA 
  0.4           69           69       20608           0          3 MPI_Wait() 
  0.3           24           48       16800      166963          3 SPRNVC 
  0.1           23           23      166963           0          0 ICNVRT 
  0.1           17           17       20608           0          1 MPI_Send() 
  0.1           13           13           8           0       1725 SPARSE 
  0.0            6            6       20608           0          0 MPI_Irecv() 
  0.0            3            3           8           0        484 MPI_Bcast() 
  0.0            2            2       16800           0          0 VECSET 
  0.0            2            2           8           0        264 ALLOC_SPACE 
  0.0        0.634        0.634           8           0         79 MPI_Barrier() 
  0.0        0.341        0.341           8           0         43 MPI_Reduce() 
  0.0        0.007        0.007           8           0          1 MPI_Comm_size() 
  0.0        0.002        0.002           8           0          0 SETUP_PROC_INFO 
  0.0            0            0           8           0          0 MPI_Comm_rank() 
  0.0            0            0           8           0          0 SETUP_SUBMATRIX_INFO 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00988        2,191           1           1    2191032 .TAU application
100.0        0.203        2,191           1         108    2191022 CG 
 72.3        1,585        1,585           1           0    1585108 MPI_Finalize() 
 25.1         0.11          549           1           4     549185 INITIALIZE_MPI 
 25.0          548          548           1           0     548590 MPI_Init() 
  2.1           35           46          16        7644       2931 CONJ_GRAD 
  0.4            1            9           1        4201       9200 MAKEA 
  0.4            8            8        2576           0          3 MPI_Wait() 
  0.3            3            6        2100     20870.4          3 SPRNVC 
  0.1            2            2     20870.4           0          0 ICNVRT 
  0.1            2            2        2576           0          1 MPI_Send() 
  0.1            1            1           1           0       1725 SPARSE 
  0.0        0.831        0.831        2576           0          0 MPI_Irecv() 
  0.0        0.483        0.483           1           0        484 MPI_Bcast() 
  0.0        0.323        0.323        2100           0          0 VECSET 
  0.0        0.265        0.265           1           0        264 ALLOC_SPACE 
  0.0       0.0793       0.0793           1           0         79 MPI_Barrier() 
  0.0       0.0426       0.0426           1           0         43 MPI_Reduce() 
  0.0     0.000875     0.000875           1           0          1 MPI_Comm_size() 
  0.0      0.00025      0.00025           1           0          0 SETUP_PROC_INFO 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 SETUP_SUBMATRIX_INFO 
