Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.029       32,537           4           4    8134399 .TAU application
100.0            1       32,537           4         276    8134392 MG_MPI 
 73.3       23,846       23,846           4           0    5961677 MPI_Finalize() 
 13.9            1        4,521          84        3024      53831 MG3P 
  9.4        2,538        3,051         680         680       4488 RESID 
  7.2        2,356        2,356           4           0     589113 MPI_Init() 
  4.6        1,146        1,503         672         672       2237 PSINV 
  3.4            5        1,109        1948       35064        570 COMM3 
  2.5          591          814         588         588       1385 RPRJ3 
  2.0          661          666       11688       11688         57 READY 
  1.6          535          535         588         588        911 INTERP 
  1.0          160          314       11688       11688         27 GIVE3 
  0.7          132          211           8        2544      26457 ZRAN3 
  0.6          181          181         604           0        300 ZERO3 
  0.5          154          154       11688           0         13 MPI_Send() 
  0.4          116          123       11688       11688         11 TAKE3 
  0.3           82           85          16          32       5315 NORM2U3 
  0.0            7            7       11688           0          1 MPI_Wait() 
  0.0            5            5           4           0       1357 ALLOC_SPACE 
  0.0            4            4       11688           0          0 MPI_Irecv() 
  0.0            3            3         352           0         11 MPI_Allreduce() 
  0.0            2            2          28           0         76 MPI_Bcast() 
  0.0            1            1          24           0         43 MPI_Barrier() 
  0.0        0.315        0.315        2168           0          0 BUBBLE 
  0.0        0.161        0.161         588           0          0 COMM3_EX 
  0.0        0.085        0.085           4           0         21 MPI_Reduce() 
  0.0         0.02         0.02           8           0          2 SETUP 
  0.0         0.01         0.01          24           0          0 POWER 
  0.0        0.002        0.002           4           0          0 MPI_Comm_size() 
  0.0            0            0           4           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00725        8,134           1           1    8134399 .TAU application
100.0        0.444        8,134           1          69    8134392 MG_MPI 
 73.3        5,961        5,961           1           0    5961677 MPI_Finalize() 
 13.9        0.392        1,130          21         756      53831 MG3P 
  9.4          634          762         170         170       4488 RESID 
  7.2          589          589           1           0     589113 MPI_Init() 
  4.6          286          375         168         168       2237 PSINV 
  3.4            1          277         487        8766        570 COMM3 
  2.5          147          203         147         147       1385 RPRJ3 
  2.0          165          166        2922        2922         57 READY 
  1.6          133          133         147         147        911 INTERP 
  1.0           40           78        2922        2922         27 GIVE3 
  0.7           33           52           2         636      26457 ZRAN3 
  0.6           45           45         151           0        300 ZERO3 
  0.5           38           38        2922           0         13 MPI_Send() 
  0.4           29           30        2922        2922         11 TAKE3 
  0.3           20           21           4           8       5315 NORM2U3 
  0.0            1            1        2922           0          1 MPI_Wait() 
  0.0            1            1           1           0       1357 ALLOC_SPACE 
  0.0            1            1        2922           0          0 MPI_Irecv() 
  0.0        0.966        0.966          88           0         11 MPI_Allreduce() 
  0.0        0.529        0.529           7           0         76 MPI_Bcast() 
  0.0         0.26         0.26           6           0         43 MPI_Barrier() 
  0.0       0.0788       0.0788         542           0          0 BUBBLE 
  0.0       0.0403       0.0403         147           0          0 COMM3_EX 
  0.0       0.0213       0.0213           1           0         21 MPI_Reduce() 
  0.0        0.005        0.005           2           0          2 SETUP 
  0.0       0.0025       0.0025           6           0          0 POWER 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
