Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.493     2:19.927          64          64    2186367 .TAU application
100.0           10     2:19.927          64        4416    2186360 MG_MPI 
 35.0           22       49,003        1344       55104      36461 MG3P 
 28.7       40,185       40,185          64           0     627898 MPI_Finalize() 
 25.7       21,505       35,922       12224       12224       2939 RESID 
 20.9       29,186       29,186          64           0     456046 MPI_Init() 
 18.1           86       25,304       35200      593616        719 COMM3 
 12.0        9,488       16,725       12096       12096       1383 PSINV 
 10.4        1,812       14,560      197088      197088         74 GIVE3 
  9.1       12,751       12,751      201120           0         63 MPI_Send() 
  5.7        4,694        7,922       10752       10752        737 RPRJ3 
  5.6        1,216        7,794      197088      197088         40 TAKE3 
  4.8        6,741        6,741      201120           0         34 MPI_Wait() 
  3.4        4,476        4,700       10752       10752        437 INTERP 
  2.1        1,151        2,942         128       39880      22989 ZRAN3 
  2.1        2,789        2,910      201120      201120         14 READY 
  1.1        1,597        1,597       13360           0        120 ZERO3 
  0.7          709        1,049         256         512       4099 NORM2U3 
  0.6          847          847         384           0       2206 MPI_Barrier() 
  0.3          402          402        5632           0         71 MPI_Allreduce() 
  0.2            4          223       10752       12096         21 COMM3_EX 
  0.1            1          165        4032        4032         41 TAKE3_EX 
  0.1          120          120      201120           0          1 MPI_Irecv() 
  0.0           68           68          64           0       1070 ALLOC_SPACE 
  0.0           47           47         448           0        107 MPI_Bcast() 
  0.0            5            5       33864           0          0 BUBBLE 
  0.0            1            4        4032        4032          1 GIVE3_EX 
  0.0         0.78         0.78          64           0         12 MPI_Reduce() 
  0.0        0.317        0.317         128           0          2 SETUP 
  0.0        0.197        0.197         384           0          1 POWER 
  0.0        0.034        0.034          64           0          1 MPI_Comm_size() 
  0.0        0.018        0.018          64           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0       0.0077        2,186           1           1    2186367 .TAU application
100.0        0.156        2,186           1          69    2186360 MG_MPI 
 35.0        0.344          765          21         861      36461 MG3P 
 28.7          627          627           1           0     627898 MPI_Finalize() 
 25.7          336          561         191         191       2939 RESID 
 20.9          456          456           1           0     456046 MPI_Init() 
 18.1            1          395         550     9275.25        719 COMM3 
 12.0          148          261         189         189       1383 PSINV 
 10.4           28          227      3079.5      3079.5         74 GIVE3 
  9.1          199          199      3142.5           0         63 MPI_Send() 
  5.7           73          123         168         168        737 RPRJ3 
  5.6           19          121      3079.5      3079.5         40 TAKE3 
  4.8          105          105      3142.5           0         34 MPI_Wait() 
  3.4           69           73         168         168        437 INTERP 
  2.1           17           45           2     623.125      22989 ZRAN3 
  2.1           43           45      3142.5      3142.5         14 READY 
  1.1           24           24      208.75           0        120 ZERO3 
  0.7           11           16           4           8       4099 NORM2U3 
  0.6           13           13           6           0       2206 MPI_Barrier() 
  0.3            6            6          88           0         71 MPI_Allreduce() 
  0.2       0.0777            3         168         189         21 COMM3_EX 
  0.1       0.0247            2          63          63         41 TAKE3_EX 
  0.1            1            1      3142.5           0          1 MPI_Irecv() 
  0.0            1            1           1           0       1070 ALLOC_SPACE 
  0.0         0.75         0.75           7           0        107 MPI_Bcast() 
  0.0       0.0884       0.0884     529.125           0          0 BUBBLE 
  0.0       0.0254        0.063          63          63          1 GIVE3_EX 
  0.0       0.0122       0.0122           1           0         12 MPI_Reduce() 
  0.0      0.00495      0.00495           2           0          2 SETUP 
  0.0      0.00308      0.00308           6           0          1 POWER 
  0.0     0.000531     0.000531           1           0          1 MPI_Comm_size() 
  0.0     0.000281     0.000281           1           0          0 MPI_Comm_rank() 
