Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0            1     5:40.538         256         256    1330229 .TAU application
100.0           24     5:40.536         256       10496    1330222 MG_MPI 
 59.8     3:23.493     3:23.493         256           0     794896 MPI_Init() 
 35.4     2:00.518     2:00.518         256           0     470774 MPI_Finalize() 
  3.3           26       11,078        1792       64512       6182 MG3P 
  2.3          105        7,738       42240      665664        183 COMM3 
  2.0        3,284        6,676       14848       14848        450 RESID 
  1.0        1,443        3,368       14336       14336        235 PSINV 
  1.0        3,359        3,359      225776           0         15 MPI_Wait() 
  0.9          373        3,155      220032      220032         14 TAKE3 
  0.8          584        2,777       12544       12544        221 RPRJ3 
  0.8          373        2,613      220032      220032         12 GIVE3 
  0.7        2,247        2,247      226096           0         10 MPI_Send() 
  0.6        1,784        1,896      225776      225776          8 READY 
  0.4          254        1,377         512      126550       2691 ZRAN3 
  0.4          565        1,196       12544       12544         95 INTERP 
  0.2          699          699       22528           0         31 MPI_Allreduce() 
  0.2            5          630       12544       17552         50 COMM3_EX 
  0.2            2          579        5744        5744        101 TAKE3_EX 
  0.1          425          425        1536           0        277 MPI_Barrier() 
  0.1          421          421       19136           0         22 ZERO3 
  0.1          170          355        1024        2048        347 NORM2U3 
  0.1          194          194        1792           0        109 MPI_Bcast() 
  0.0          111          111      225776           0          0 MPI_Irecv() 
  0.0           40           40         256           0        159 ALLOC_SPACE 
  0.0           17           17      102486           0          0 BUBBLE 
  0.0            2           11        6064        6064          2 GIVE3_EX 
  0.0            2            2         256           0          9 MPI_Reduce() 
  0.0        0.995        0.995         512           0          2 SETUP 
  0.0        0.582        0.582        1536           0          0 POWER 
  0.0        0.118        0.118         256           0          0 MPI_Comm_size() 
  0.0        0.055        0.055         256           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00766        1,330           1           1    1330229 .TAU application
100.0       0.0958        1,330           1          41    1330222 MG_MPI 
 59.8          794          794           1           0     794896 MPI_Init() 
 35.4          470          470           1           0     470774 MPI_Finalize() 
  3.3        0.103           43           7         252       6182 MG3P 
  2.3        0.411           30         165     2600.25        183 COMM3 
  2.0           12           26          58          58        450 RESID 
  1.0            5           13          56          56        235 PSINV 
  1.0           13           13     881.938           0         15 MPI_Wait() 
  0.9            1           12       859.5       859.5         14 TAKE3 
  0.8            2           10          49          49        221 RPRJ3 
  0.8            1           10       859.5       859.5         12 GIVE3 
  0.7            8            8     883.188           0         10 MPI_Send() 
  0.6            6            7     881.938     881.938          8 READY 
  0.4        0.993            5           2     494.336       2691 ZRAN3 
  0.4            2            4          49          49         95 INTERP 
  0.2            2            2          88           0         31 MPI_Allreduce() 
  0.2       0.0232            2          49     68.5625         50 COMM3_EX 
  0.2      0.00968            2     22.4375     22.4375        101 TAKE3_EX 
  0.1            1            1           6           0        277 MPI_Barrier() 
  0.1            1            1       74.75           0         22 ZERO3 
  0.1        0.666            1           4           8        347 NORM2U3 
  0.1         0.76         0.76           7           0        109 MPI_Bcast() 
  0.0        0.436        0.436     881.938           0          0 MPI_Irecv() 
  0.0        0.159        0.159           1           0        159 ALLOC_SPACE 
  0.0       0.0701       0.0701     400.336           0          0 BUBBLE 
  0.0       0.0106       0.0438     23.6875     23.6875          2 GIVE3_EX 
  0.0      0.00932      0.00932           1           0          9 MPI_Reduce() 
  0.0      0.00389      0.00389           2           0          2 SETUP 
  0.0      0.00227      0.00227           6           0          0 POWER 
  0.0     0.000461     0.000461           1           0          0 MPI_Comm_size() 
  0.0     0.000215     0.000215           1           0          0 MPI_Comm_rank() 
