Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.091     1:29.846          16          16    5615419 .TAU application
100.0            2     1:29.846          16        1152    5615413 FT 
 73.3            1     1:05.860         352        1408     187105 FFT 
 38.0        1,317       34,179      450560 3.69459E+06         76 CFFTZ 
 36.6       32,861       32,861 3.69459E+06           0          9 FFTZ2 
 33.7        6,347       30,235         704      271040      42948 CFFTS1 
 18.4        0.796       16,564         320         960      51765 TRANSPOSE_X_YZ 
 16.4        4,405       14,697         352      180576      41754 CFFTS2 
 10.4        9,356        9,356         352           0      26581 TRANSPOSE2_LOCAL 
  9.5        8,495        8,495          16           0     530994 MPI_Finalize() 
  9.1            1        8,141          16         177     508857 SETUP 
  9.0        8,084        8,084          16           0     505252 MPI_Init() 
  8.7        0.818        7,848         352         352      22296 TRANSPOSE2_GLOBAL 
  8.7        7,847        7,847         352           0      22294 MPI_Alltoall() 
  4.9        0.344        4,362          32          96     136326 TRANSPOSE_XY_Z 
  4.5        4,062        4,062         320           0      12697 EVOLVE 
  4.1        3,721        3,721         352           0      10572 TRANSPOSE2_FINISH 
  2.9        2,601        2,601          32           0      81285 COMPUTE_INDEXMAP 
  0.4            2          320         320         320       1002 CHECKSUM 
  0.4          317          317         320           0        993 MPI_Reduce() 
  0.4          315          315          32          64       9870 COMPUTE_INITIAL_CONDITIONS 
  0.0           43           43          16           0       2702 MPI_Barrier() 
  0.0           24           24          16           0       1560 ALLOC_SPACE 
  0.0           17           17          32           0        538 MPI_Comm_split() 
  0.0           13           13          80           0        173 MPI_Bcast() 
  0.0            2            2          32          32         66 FFT_INIT 
  0.0        0.232        0.232        1088           0          0 ILOG2 
  0.0        0.025        0.025          64           0          0 IPOW46 
  0.0        0.024        0.024          16           0          2 VERIFY 
  0.0         0.01         0.01          16           0          1 MPI_Comm_size() 
  0.0        0.002        0.002          16           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00569        5,615           1           1    5615419 .TAU application
100.0        0.134        5,615           1          72    5615413 FT 
 73.3       0.0812        4,116          22          88     187105 FFT 
 38.0           82        2,136       28160      230912         76 CFFTZ 
 36.6        2,053        2,053      230912           0          9 FFTZ2 
 33.7          396        1,889          44       16940      42948 CFFTS1 
 18.4       0.0498        1,035          20          60      51765 TRANSPOSE_X_YZ 
 16.4          275          918          22       11286      41754 CFFTS2 
 10.4          584          584          22           0      26581 TRANSPOSE2_LOCAL 
  9.5          530          530           1           0     530994 MPI_Finalize() 
  9.1        0.103          508           1     11.0625     508857 SETUP 
  9.0          505          505           1           0     505252 MPI_Init() 
  8.7       0.0511          490          22          22      22296 TRANSPOSE2_GLOBAL 
  8.7          490          490          22           0      22294 MPI_Alltoall() 
  4.9       0.0215          272           2           6     136326 TRANSPOSE_XY_Z 
  4.5          253          253          20           0      12697 EVOLVE 
  4.1          232          232          22           0      10572 TRANSPOSE2_FINISH 
  2.9          162          162           2           0      81285 COMPUTE_INDEXMAP 
  0.4        0.178           20          20          20       1002 CHECKSUM 
  0.4           19           19          20           0        993 MPI_Reduce() 
  0.4           19           19           2           4       9870 COMPUTE_INITIAL_CONDITIONS 
  0.0            2            2           1           0       2702 MPI_Barrier() 
  0.0            1            1           1           0       1560 ALLOC_SPACE 
  0.0            1            1           2           0        538 MPI_Comm_split() 
  0.0        0.866        0.866           5           0        173 MPI_Bcast() 
  0.0        0.131        0.132           2           2         66 FFT_INIT 
  0.0       0.0145       0.0145          68           0          0 ILOG2 
  0.0      0.00156      0.00156           4           0          0 IPOW46 
  0.0       0.0015       0.0015           1           0          2 VERIFY 
  0.0     0.000625     0.000625           1           0          1 MPI_Comm_size() 
  0.0     0.000125     0.000125           1           0          0 MPI_Comm_rank() 
  0.0     6.25E-05     6.25E-05      0.0625           0          1 SET_CLASS 
