Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0            1    12:23.540         256         256    2904455 .TAU application
100.0           33    12:23.539         256       18432    2904450 FT 
 62.3           23     7:42.922        5632       22528      82195 FFT 
 25.0           18     3:05.812        5120       15360      36292 TRANSPOSE_X_YZ 
 22.5       11,189     2:47.223 1.08134E+06  9.7321E+06        155 CFFTZ 
 21.0     2:36.034     2:36.034  9.7321E+06           0         16 FFTZ2 
 20.1           17     2:29.348        5632        5632      26518 TRANSPOSE2_GLOBAL 
 20.1     2:29.331     2:29.331        5632           0      26515 MPI_Alltoall() 
 19.2       31,473     2:22.792       11264      732160      12677 CFFTS1 
 17.9           16     2:13.063         256        2817     519778 SETUP 
 17.7     2:11.856     2:11.856         256           0     515066 MPI_Init() 
 12.7       38,658     1:34.570        5632      366080      16792 CFFTS2 
 12.4     1:31.892     1:31.892         256           0     358956 MPI_Finalize() 
  5.4       40,488       40,488        5632           0       7189 TRANSPOSE2_LOCAL 
  5.3            5       39,723         512        1536      77586 TRANSPOSE_XY_Z 
  4.8       35,675       35,675        5632           0       6335 TRANSPOSE2_FINISH 
  4.7       35,004       35,004        5120           0       6837 EVOLVE 
  1.6       11,704       11,704         512           0      22861 COMPUTE_INDEXMAP 
  0.7           29        5,147        5120        5120       1005 CHECKSUM 
  0.7        5,117        5,117        5120           0       1000 MPI_Reduce() 
  0.3        2,161        2,161         256           0       8442 MPI_Barrier() 
  0.2        1,569        1,569         512        1024       3066 COMPUTE_INITIAL_CONDITIONS 
  0.1          487          487         256           0       1904 ALLOC_SPACE 
  0.1          422          422         512           0        824 MPI_Comm_split() 
  0.0          280          280        1280           0        219 MPI_Bcast() 
  0.0           38           38         512         512         75 FFT_INIT 
  0.0            6            6       17408           0          0 ILOG2 
  0.0        0.447        0.447        1024           0          0 IPOW46 
  0.0        0.117        0.117         256           0          0 MPI_Comm_size() 
  0.0        0.068        0.068         256           0          0 VERIFY 
  0.0         0.05         0.05         256           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00517        2,904           1           1    2904455 .TAU application
100.0        0.131        2,904           1          72    2904450 FT 
 62.3       0.0908        1,808          22          88      82195 FFT 
 25.0        0.071          725          20          60      36292 TRANSPOSE_X_YZ 
 22.5           43          653        4224       38016        155 CFFTZ 
 21.0          609          609       38016           0         16 FFTZ2 
 20.1       0.0678          583          22          22      26518 TRANSPOSE2_GLOBAL 
 20.1          583          583          22           0      26515 MPI_Alltoall() 
 19.2          122          557          44        2860      12677 CFFTS1 
 17.9       0.0633          519           1     11.0039     519778 SETUP 
 17.7          515          515           1           0     515066 MPI_Init() 
 12.7          151          369          22        1430      16792 CFFTS2 
 12.4          358          358           1           0     358956 MPI_Finalize() 
  5.4          158          158          22           0       7189 TRANSPOSE2_LOCAL 
  5.3       0.0208          155           2           6      77586 TRANSPOSE_XY_Z 
  4.8          139          139          22           0       6335 TRANSPOSE2_FINISH 
  4.7          136          136          20           0       6837 EVOLVE 
  1.6           45           45           2           0      22861 COMPUTE_INDEXMAP 
  0.7        0.117           20          20          20       1005 CHECKSUM 
  0.7           19           19          20           0       1000 MPI_Reduce() 
  0.3            8            8           1           0       8442 MPI_Barrier() 
  0.2            6            6           2           4       3066 COMPUTE_INITIAL_CONDITIONS 
  0.1            1            1           1           0       1904 ALLOC_SPACE 
  0.1            1            1           2           0        824 MPI_Comm_split() 
  0.0            1            1           5           0        219 MPI_Bcast() 
  0.0        0.149         0.15           2           2         75 FFT_INIT 
  0.0       0.0264       0.0264          68           0          0 ILOG2 
  0.0      0.00175      0.00175           4           0          0 IPOW46 
  0.0     0.000457     0.000457           1           0          0 MPI_Comm_size() 
  0.0     0.000266     0.000266           1           0          0 VERIFY 
  0.0     0.000195     0.000195           1           0          0 MPI_Comm_rank() 
  0.0     3.91E-06     3.91E-06  0.00390625           0          1 SET_CLASS 
