"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00822","976","1","1",".TAU_application"
"100.0","0.219","976","1","60.0469","MG_MPI"
"57.2","558","558","1","0","MPI_Finalize()"
"41.9","409","409","1","0","MPI_Init()"
"0.3","0.199","2","88","1405.5","COMM3"
"0.3","0.038","2","6","126","MG3P"
"0.2","0.147","2","2","562.781","ZRAN3"
"0.2","1","1","6","0","MPI_Barrier()"
"0.2","1","1","483","0","MPI_Wait()"
"0.2","0.167","1","465","465","TAKE3"
"0.1","1","1","88","0","MPI_Allreduce()"
"0.1","0.0482","1","32","32","RESID"
"0.1","1","1","7","0","MPI_Bcast()"
"0.1","0.0251","0.854","30","30","PSINV"
"0.1","0.162","0.843","465","465","GIVE3"
"0.1","0.701","0.701","483","0","MPI_Send()"
"0.1","0.0149","0.692","24","24","RPRJ3"
"0.0","0.0413","0.322","24","24","INTERP"
"0.0","0.185","0.319","483","483","READY"
"0.0","0.017","0.28","24","54","COMM3_EX"
"0.0","0.00806","0.224","18","18","TAKE3_EX"
"0.0","0.00667","0.188","4","8","NORM2U3"
"0.0","0.134","0.134","483","0","MPI_Irecv()"
"0.0","0.0409","0.0414","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0354","0.0354","2","0","TIMER_START"
"0.0","0.0307","0.0307","194.781","0","BUBBLE"
"0.0","0.03","0.03","216.062","0","RANDLC"
"0.0","0.00653","0.027","18","18","GIVE3_EX"
"0.0","0.0112","0.0209","6","70.0625","POWER"
"0.0","0.0206","0.0206","38.5","0","ZERO3"
"0.0","0.0192","0.0192","128","0","VRANLC"
"0.0","0.0158","0.0158","1","0","ALLOC_SPACE"
"0.0","0.00745","0.00745","1","0","MPI_Reduce()"
"0.0","0.0072","0.0072","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00636","0.00636","2","0","SETUP"
"0.0","0.00242","0.00242","17","0","TIMER_CLEAR"
"0.0","0.00184","0.00184","0.015625","0","PRINT_RESULTS"
"0.0","0.000906","0.000906","2","0","TIMER_STOP"
"0.0","0.000344","0.000344","1","0","MPI_Comm_size()"
"0.0","0.000203","0.000203","1","0","MPI_Comm_rank()"
"0.0","0.000172","0.000172","1.01562","0","TIMER_READ"
