FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00728        1,303           1           1    1303406 .TAU application
100.0        0.167        1,303           1          69    1303398 MG_MPI 
 41.3          538          538           1           0     538570 MPI_Finalize() 
 35.5          462          462           1           0     462935 MPI_Init() 
 16.3        0.287          212          21         756      10102 MG3P 
 11.5           82          149         170         170        881 RESID 
  9.7            1          126         487      8230.5        260 COMM3 
  5.5           35           71         168         168        423 PSINV 
  4.3            7           55        2733        2733         20 GIVE3 
  3.6           47           47        2775           0         17 MPI_Send() 
  3.1           39           40        2775        2775         15 READY 
  2.9           15           37         147         147        256 RPRJ3 
  2.2            7           29        2733        2733         11 TAKE3 
  1.8           23           23        2775           0          8 MPI_Wait() 
  1.4           15           18         147         147        124 INTERP 
  1.0            4           12           2     562.125       6220 ZRAN3 
  0.5            7            7       182.5           0         38 ZERO3 
  0.3            3            4           4           8       1128 NORM2U3 
  0.3            3            3           6           0        648 MPI_Barrier() 
  0.2       0.0561            2         147         126         20 COMM3_EX 
  0.2       0.0178            2          42          42         57 TAKE3_EX 
  0.2            2            2          88           0         25 MPI_Allreduce() 
  0.1            1            1        2775           0          0 MPI_Irecv() 
  0.1            1            1           1           0       1141 ALLOC_SPACE 
  0.1        0.681        0.681           7           0         97 MPI_Bcast() 
  0.0       0.0813       0.0813     468.125           0          0 BUBBLE 
  0.0       0.0194       0.0402          42          42          1 GIVE3_EX 
  0.0       0.0135       0.0135           1           0         13 MPI_Reduce() 
  0.0      0.00453      0.00453           2           0          2 SETUP 
  0.0      0.00263      0.00263           6           0          0 POWER 
  0.0     0.000594     0.000594           1           0          1 MPI_Comm_size() 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_rank() 
