Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.375     7:33.954          64          64    7093037 .TAU application
100.0            7     7:33.954          64        4608    7093031 FT 
 76.6            5     5:47.664        1408        5632     246921 FFT 
 36.2       10,981     2:44.107 1.08134E+06  9.7321E+06        152 CFFTZ 
 33.7     2:33.126     2:33.126  9.7321E+06           0         16 FFTZ2 
 30.4       28,727     2:17.923        2816      723712      48978 CFFTS1 
 24.6            3     1:51.506        1280        3840      87115 TRANSPOSE_X_YZ 
 18.0            3     1:21.899        1408        1408      58167 TRANSPOSE2_GLOBAL 
 18.0     1:21.895     1:21.895        1408           0      58165 MPI_Alltoall() 
 16.2       18,841     1:13.755        1408      361856      52383 CFFTS2 
  8.6            4       38,816          64         705     606505 SETUP 
  8.5       38,552       38,552          64           0     602377 MPI_Init() 
  8.4       38,043       38,043        1408           0      27019 TRANSPOSE2_LOCAL 
  7.4       33,707       33,707          64           0     526678 MPI_Finalize() 
  5.4        0.997       24,473         128         384     191203 TRANSPOSE_XY_Z 
  3.6       16,399       16,399        1280           0      12812 EVOLVE 
  3.5       16,034       16,034        1408           0      11388 TRANSPOSE2_FINISH 
  2.4       10,883       10,883         128           0      85029 COMPUTE_INDEXMAP 
  0.6            8        2,767        1280        1280       2162 CHECKSUM 
  0.6        2,759        2,759        1280           0       2156 MPI_Reduce() 
  0.5        2,404        2,404          64           0      37569 MPI_Barrier() 
  0.3        1,293        1,293         128         256      10107 COMPUTE_INITIAL_CONDITIONS 
  0.0          105          105          64           0       1652 ALLOC_SPACE 
  0.0           92           92         128           0        723 MPI_Comm_split() 
  0.0           61           61         320           0        191 MPI_Bcast() 
  0.0            8            8         128         128         66 FFT_INIT 
  0.0            1            1        4352           0          0 ILOG2 
  0.0        0.105        0.105         256           0          0 IPOW46 
  0.0        0.043        0.043          64           0          1 VERIFY 
  0.0         0.03         0.03          64           0          0 MPI_Comm_size() 
  0.0        0.011        0.011          64           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00586        7,093           1           1    7093037 .TAU application
100.0        0.122        7,093           1          72    7093031 FT 
 76.6       0.0838        5,432          22          88     246921 FFT 
 36.2          171        2,564       16896      152064        152 CFFTZ 
 33.7        2,392        2,392      152064           0         16 FFTZ2 
 30.4          448        2,155          44       11308      48978 CFFTS1 
 24.6       0.0472        1,742          20          60      87115 TRANSPOSE_X_YZ 
 18.0       0.0555        1,279          22          22      58167 TRANSPOSE2_GLOBAL 
 18.0        1,279        1,279          22           0      58165 MPI_Alltoall() 
 16.2          294        1,152          22        5654      52383 CFFTS2 
  8.6       0.0747          606           1     11.0156     606505 SETUP 
  8.5          602          602           1           0     602377 MPI_Init() 
  8.4          594          594          22           0      27019 TRANSPOSE2_LOCAL 
  7.4          526          526           1           0     526678 MPI_Finalize() 
  5.4       0.0156          382           2           6     191203 TRANSPOSE_XY_Z 
  3.6          256          256          20           0      12812 EVOLVE 
  3.5          250          250          22           0      11388 TRANSPOSE2_FINISH 
  2.4          170          170           2           0      85029 COMPUTE_INDEXMAP 
  0.6        0.125           43          20          20       2162 CHECKSUM 
  0.6           43           43          20           0       2156 MPI_Reduce() 
  0.5           37           37           1           0      37569 MPI_Barrier() 
  0.3           20           20           2           4      10107 COMPUTE_INITIAL_CONDITIONS 
  0.0            1            1           1           0       1652 ALLOC_SPACE 
  0.0            1            1           2           0        723 MPI_Comm_split() 
  0.0        0.954        0.954           5           0        191 MPI_Bcast() 
  0.0        0.131        0.132           2           2         66 FFT_INIT 
  0.0       0.0184       0.0184          68           0          0 ILOG2 
  0.0      0.00164      0.00164           4           0          0 IPOW46 
  0.0     0.000672     0.000672           1           0          1 VERIFY 
  0.0     0.000469     0.000469           1           0          0 MPI_Comm_size() 
  0.0     0.000172     0.000172           1           0          0 MPI_Comm_rank() 
  0.0     1.56E-05     1.56E-05    0.015625           0          1 SET_CLASS 
