Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.034       38,582           4           4    9645737 .TAU application
100.0            1       38,582           4         288    9645729 CG 
 93.0       35,873       35,873           4           0    8968482 MPI_Finalize() 
  6.7        0.733        2,569           4          16     642290 INITIALIZE_MPI 
  6.7        2,566        2,566           4           0     641622 MPI_Init() 
  0.3           54          110          64       19968       1719 CONJ_GRAD 
  0.1           34           34        6720           0          5 MPI_Send() 
  0.1            3           27           4       11204       6995 MAKEA 
  0.1           11           21        5600       57988          4 SPRNVC 
  0.0           18           18        6720           0          3 MPI_Wait() 
  0.0           10           10       57988           0          0 ICNVRT 
  0.0            2            2        6720           0          0 MPI_Irecv() 
  0.0            1            1           4           0        490 SPARSE 
  0.0            1            1           4           0        484 MPI_Bcast() 
  0.0            1            1        5600           0          0 VECSET 
  0.0         0.22         0.22           4           0         55 ALLOC_SPACE 
  0.0         0.11         0.11           4           0         28 MPI_Reduce() 
  0.0        0.062        0.062           4           0         16 MPI_Barrier() 
  0.0        0.002        0.002           4           0          0 MPI_Comm_size() 
  0.0        0.002        0.002           4           0          0 SETUP_SUBMATRIX_INFO 
  0.0        0.001        0.001           4           0          0 SETUP_PROC_INFO 
  0.0            0            0           4           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0       0.0085        9,645           1           1    9645737 .TAU application
100.0        0.322        9,645           1          72    9645729 CG 
 93.0        8,968        8,968           1           0    8968482 MPI_Finalize() 
  6.7        0.183          642           1           4     642290 INITIALIZE_MPI 
  6.7          641          641           1           0     641622 MPI_Init() 
  0.3           13           27          16        4992       1719 CONJ_GRAD 
  0.1            8            8        1680           0          5 MPI_Send() 
  0.1        0.946            6           1        2801       6995 MAKEA 
  0.1            2            5        1400       14497          4 SPRNVC 
  0.0            4            4        1680           0          3 MPI_Wait() 
  0.0            2            2       14497           0          0 ICNVRT 
  0.0        0.734        0.734        1680           0          0 MPI_Irecv() 
  0.0         0.49         0.49           1           0        490 SPARSE 
  0.0        0.484        0.484           1           0        484 MPI_Bcast() 
  0.0        0.262        0.262        1400           0          0 VECSET 
  0.0        0.055        0.055           1           0         55 ALLOC_SPACE 
  0.0       0.0275       0.0275           1           0         28 MPI_Reduce() 
  0.0       0.0155       0.0155           1           0         16 MPI_Barrier() 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0       0.0005       0.0005           1           0          0 SETUP_SUBMATRIX_INFO 
  0.0      0.00025      0.00025           1           0          0 SETUP_PROC_INFO 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
