Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.132    20:40.384          16          16   77524039 .TAU application
100.0            5    20:40.384          16        2064   77524031 MG_MPI 
 72.2           40    14:56.056         816       37536    1098108 MG3P 
 52.4     9:01.639    10:50.001        8192        8192      79346 RESID 
 25.0     4:11.714     5:10.164        8160        8160      38010 PSINV 
 16.4           88     3:23.049       23728      413232       8557 COMM3 
 10.8     1:39.165     2:14.384        7344        7344      18299 RPRJ3 
  7.8       15,220     1:36.726      137472      137472        704 GIVE3 
  7.6     1:32.183     1:33.873        7344        7344      12782 INTERP 
  6.6     1:21.506     1:21.506      138288           0        589 MPI_Send() 
  4.4       53,927       54,191      138288      138288        392 READY 
  4.2       14,198       52,301      137472      137472        380 TAKE3 
  3.2       39,528       39,528      138288           0        286 MPI_Wait() 
  1.5       18,231       18,231        8224           0       2217 ZERO3 
  1.1        8,591       14,061          32       12120     439414 ZRAN3 
  0.7        8,974        8,974          16           0     560921 MPI_Finalize() 
  0.7        8,340        8,340          16           0     521304 MPI_Init() 
  0.5        5,481        6,057          64         128      94647 NORM2U3 
  0.1            3        1,689        7344        2448        230 COMM3_EX 
  0.1        0.703        1,425         816         816       1747 TAKE3_EX 
  0.1          656          656          96           0       6843 MPI_Barrier() 
  0.0          583          583        1408           0        415 MPI_Allreduce() 
  0.0          263          263      138288           0          2 MPI_Irecv() 
  0.0           24           24          16           0       1513 ALLOC_SPACE 
  0.0            8            8         112           0         76 MPI_Bcast() 
  0.0            2            2       10616           0          0 BUBBLE 
  0.0        0.421            1         816         816          1 GIVE3_EX 
  0.0        0.235        0.235          16           0         15 MPI_Reduce() 
  0.0        0.077        0.077          32           0          2 SETUP 
  0.0        0.052        0.052          96           0          1 POWER 
  0.0        0.003        0.003          16           0          0 MPI_Comm_size() 
  0.0        0.002        0.002          16           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00825     1:17.524           1           1   77524039 .TAU application
100.0        0.356     1:17.524           1         129   77524031 MG_MPI 
 72.2            2       56,003          51        2346    1098108 MG3P 
 52.4       33,852       40,625         512         512      79346 RESID 
 25.0       15,732       19,385         510         510      38010 PSINV 
 16.4            5       12,690        1483       25827       8557 COMM3 
 10.8        6,197        8,399         459         459      18299 RPRJ3 
  7.8          951        6,045        8592        8592        704 GIVE3 
  7.6        5,761        5,867         459         459      12782 INTERP 
  6.6        5,094        5,094        8643           0        589 MPI_Send() 
  4.4        3,370        3,386        8643        8643        392 READY 
  4.2          887        3,268        8592        8592        380 TAKE3 
  3.2        2,470        2,470        8643           0        286 MPI_Wait() 
  1.5        1,139        1,139         514           0       2217 ZERO3 
  1.1          536          878           2       757.5     439414 ZRAN3 
  0.7          560          560           1           0     560921 MPI_Finalize() 
  0.7          521          521           1           0     521304 MPI_Init() 
  0.5          342          378           4           8      94647 NORM2U3 
  0.1        0.249          105         459         153        230 COMM3_EX 
  0.1       0.0439           89          51          51       1747 TAKE3_EX 
  0.1           41           41           6           0       6843 MPI_Barrier() 
  0.0           36           36          88           0        415 MPI_Allreduce() 
  0.0           16           16        8643           0          2 MPI_Irecv() 
  0.0            1            1           1           0       1513 ALLOC_SPACE 
  0.0        0.532        0.532           7           0         76 MPI_Bcast() 
  0.0        0.127        0.127       663.5           0          0 BUBBLE 
  0.0       0.0263       0.0721          51          51          1 GIVE3_EX 
  0.0       0.0147       0.0147           1           0         15 MPI_Reduce() 
  0.0      0.00481      0.00481           2           0          2 SETUP 
  0.0      0.00325      0.00325           6           0          1 POWER 
  0.0     0.000188     0.000188           1           0          0 MPI_Comm_size() 
  0.0     0.000125     0.000125           1           0          0 MPI_Comm_rank() 
