Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.055       16,435           8           8    2054443 .TAU application
100.0        0.947       16,435           8         240    2054436 FT 
 37.6        0.308        6,174          64         256      96475 FFT 
 28.7        4,719        4,719           8           0     589958 MPI_Finalize() 
 26.5            1        4,351           8          89     543990 SETUP 
 26.4        4,332        4,332           8           0     541511 MPI_Init() 
 17.0          119        2,791       65536      491520         43 CFFTZ 
 16.3        2,672        2,672      491520           0          5 FFTZ2 
 14.3          514        2,344         128       49280      18318 CFFTS1 
  8.3          398        1,359          64       16448      21250 CFFTS2 
  7.9        0.139        1,295          16          48      81000 TRANSPOSE_XY_Z 
  7.3        0.202        1,201          64          64      18781 TRANSPOSE2_GLOBAL 
  7.3        1,201        1,201          64           0      18778 MPI_Alltoall() 
  7.1        0.116        1,173          48         144      24445 TRANSPOSE_X_YZ 
  5.1          837          837          64           0      13083 TRANSPOSE2_LOCAL 
  4.6          749          749          16           0      46857 COMPUTE_INDEXMAP 
  2.6          429          429          64           0       6716 TRANSPOSE2_FINISH 
  1.9          311          311          48           0       6499 EVOLVE 
  0.5           79           79          16          32       4958 COMPUTE_INITIAL_CONDITIONS 
  0.2        0.617           38          48          48        808 CHECKSUM 
  0.2           38           38          48           0        795 MPI_Reduce() 
  0.1           10           10           8           0       1368 ALLOC_SPACE 
  0.0            8            8           8           0       1008 MPI_Barrier() 
  0.0            4            4          40           0        123 MPI_Bcast() 
  0.0            2            2          16           0        182 MPI_Comm_split() 
  0.0        0.711        0.717          16          16         45 FFT_INIT 
  0.0        0.049        0.049         208           0          0 ILOG2 
  0.0        0.018        0.018           8           0          2 VERIFY 
  0.0        0.013        0.013          32           0          0 IPOW46 
  0.0        0.002        0.002           8           0          0 MPI_Comm_size() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           8           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00688        2,054           1           1    2054443 .TAU application
100.0        0.118        2,054           1          30    2054436 FT 
 37.6       0.0385          771           8          32      96475 FFT 
 28.7          589          589           1           0     589958 MPI_Finalize() 
 26.5        0.135          543           1      11.125     543990 SETUP 
 26.4          541          541           1           0     541511 MPI_Init() 
 17.0           14          348        8192       61440         43 CFFTZ 
 16.3          334          334       61440           0          5 FFTZ2 
 14.3           64          293          16        6160      18318 CFFTS1 
  8.3           49          169           8        2056      21250 CFFTS2 
  7.9       0.0174          161           2           6      81000 TRANSPOSE_XY_Z 
  7.3       0.0253          150           8           8      18781 TRANSPOSE2_GLOBAL 
  7.3          150          150           8           0      18778 MPI_Alltoall() 
  7.1       0.0145          146           6          18      24445 TRANSPOSE_X_YZ 
  5.1          104          104           8           0      13083 TRANSPOSE2_LOCAL 
  4.6           93           93           2           0      46857 COMPUTE_INDEXMAP 
  2.6           53           53           8           0       6716 TRANSPOSE2_FINISH 
  1.9           38           38           6           0       6499 EVOLVE 
  0.5            9            9           2           4       4958 COMPUTE_INITIAL_CONDITIONS 
  0.2       0.0771            4           6           6        808 CHECKSUM 
  0.2            4            4           6           0        795 MPI_Reduce() 
  0.1            1            1           1           0       1368 ALLOC_SPACE 
  0.0            1            1           1           0       1008 MPI_Barrier() 
  0.0        0.613        0.613           5           0        123 MPI_Bcast() 
  0.0        0.364        0.364           2           0        182 MPI_Comm_split() 
  0.0       0.0889       0.0896           2           2         45 FFT_INIT 
  0.0      0.00613      0.00613          26           0          0 ILOG2 
  0.0      0.00225      0.00225           1           0          2 VERIFY 
  0.0      0.00162      0.00162           4           0          0 IPOW46 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_size() 
  0.0     0.000125     0.000125       0.125           0          1 SET_CLASS 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
