Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.065     1:28.561           8           8   11070136 .TAU application
100.0            2     1:28.561           8         552   11070128 MG_MPI 
 87.0     1:17.059     1:17.059           8           0    9632388 MPI_Finalize() 
  6.6            3        5,836         168        6048      34742 MG3P 
  4.7        3,562        4,155        1360        1360       3056 RESID 
  3.5        3,104        3,104           8           0     388101 MPI_Init() 
  2.0        1,421        1,808        1344        1344       1346 PSINV 
  1.3            9        1,187        3896       70128        305 COMM3 
  1.1          953          953        1176        1176        811 INTERP 
  1.0          685          868        1176        1176        738 RPRJ3 
  0.7          259          642       23376       23376         27 GIVE3 
  0.4          383          383       23376           0         16 MPI_Send() 
  0.4          346          356       23376       23376         15 READY 
  0.4          204          329          16        4954      20620 ZRAN3 
  0.3          235          235        1208           0        195 ZERO3 
  0.2          153          177       23376       23376          8 TAKE3 
  0.1           96          107          32          64       3357 NORM2U3 
  0.0           24           24       23376           0          1 MPI_Wait() 
  0.0           16           16          48           0        351 MPI_Barrier() 
  0.0           15           15         704           0         22 MPI_Allreduce() 
  0.0           10           10       23376           0          0 MPI_Irecv() 
  0.0            7            7           8           0        948 ALLOC_SPACE 
  0.0            2            2          56           0         49 MPI_Bcast() 
  0.0        0.663        0.663        4202           0          0 BUBBLE 
  0.0        0.402        0.402        1176           0          0 COMM3_EX 
  0.0        0.092        0.092           8           0         12 MPI_Reduce() 
  0.0        0.029        0.029          48           0          1 POWER 
  0.0        0.029        0.029          16           0          2 SETUP 
  0.0        0.002        0.002           8           0          0 MPI_Comm_rank() 
  0.0        0.002        0.002           8           0          0 MPI_Comm_size() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00813       11,070           1           1   11070136 .TAU application
100.0        0.259       11,070           1          69   11070128 MG_MPI 
 87.0        9,632        9,632           1           0    9632388 MPI_Finalize() 
  6.6        0.409          729          21         756      34742 MG3P 
  4.7          445          519         170         170       3056 RESID 
  3.5          388          388           1           0     388101 MPI_Init() 
  2.0          177          226         168         168       1346 PSINV 
  1.3            1          148         487        8766        305 COMM3 
  1.1          119          119         147         147        811 INTERP 
  1.0           85          108         147         147        738 RPRJ3 
  0.7           32           80        2922        2922         27 GIVE3 
  0.4           47           47        2922           0         16 MPI_Send() 
  0.4           43           44        2922        2922         15 READY 
  0.4           25           41           2      619.25      20620 ZRAN3 
  0.3           29           29         151           0        195 ZERO3 
  0.2           19           22        2922        2922          8 TAKE3 
  0.1           12           13           4           8       3357 NORM2U3 
  0.0            3            3        2922           0          1 MPI_Wait() 
  0.0            2            2           6           0        351 MPI_Barrier() 
  0.0            1            1          88           0         22 MPI_Allreduce() 
  0.0            1            1        2922           0          0 MPI_Irecv() 
  0.0        0.948        0.948           1           0        948 ALLOC_SPACE 
  0.0        0.344        0.344           7           0         49 MPI_Bcast() 
  0.0       0.0829       0.0829      525.25           0          0 BUBBLE 
  0.0       0.0503       0.0503         147           0          0 COMM3_EX 
  0.0       0.0115       0.0115           1           0         12 MPI_Reduce() 
  0.0      0.00363      0.00363           6           0          1 POWER 
  0.0      0.00363      0.00363           2           0          2 SETUP 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_rank() 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_size() 
