Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.538     1:35.126          64          64    1486352 .TAU application
100.0            8     1:35.126          64        4416    1486344 MG_MPI 
 47.5       45,210       45,210          64           0     706421 MPI_Finalize() 
 38.4       36,490       36,490          64           0     570159 MPI_Init() 
  9.9           19        9,434        1344       48384       7020 MG3P 
  7.7           81        7,288       31168      521040        234 COMM3 
  6.8        2,604        6,515       10880       10880        599 RESID 
  4.0          344        3,794      172896      172896         22 TAKE3 
  3.8        3,591        3,591      176928           0         20 MPI_Wait() 
  3.4        1,234        3,193       10752       10752        297 PSINV 
  2.8          314        2,688      172896      172896         16 GIVE3 
  2.5        2,375        2,375      176928           0         13 MPI_Send() 
  1.9          443        1,776        9408        9408        189 RPRJ3 
  0.8          632          738      176928      176928          4 READY 
  0.7          508          675        9408        9408         72 INTERP 
  0.6          140          598         128       34446       4678 ZRAN3 
  0.4          367          367         384           0        957 MPI_Barrier() 
  0.2           92          231         256         512        904 NORM2U3 
  0.2          221          221       12016           0         18 ZERO3 
  0.2          218          218        5632           0         39 MPI_Allreduce() 
  0.2            4          166        9408       12096         18 COMM3_EX 
  0.2            1          142        4032        4032         35 TAKE3_EX 
  0.1          105          105      176928           0          1 MPI_Irecv() 
  0.1           73           73          64           0       1149 ALLOC_SPACE 
  0.0           29           29         448           0         66 MPI_Bcast() 
  0.0            5            5       28430           0          0 BUBBLE 
  0.0            1            4        4032        4032          1 GIVE3_EX 
  0.0        0.804        0.804          64           0         13 MPI_Reduce() 
  0.0        0.299        0.299         128           0          2 SETUP 
  0.0        0.138        0.138         384           0          0 POWER 
  0.0        0.024        0.024          64           0          0 MPI_Comm_size() 
  0.0         0.02         0.02          64           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00841        1,486           1           1    1486352 .TAU application
100.0        0.135        1,486           1          69    1486344 MG_MPI 
 47.5          706          706           1           0     706421 MPI_Finalize() 
 38.4          570          570           1           0     570159 MPI_Init() 
  9.9        0.312          147          21         756       7020 MG3P 
  7.7            1          113         487     8141.25        234 COMM3 
  6.8           40          101         170         170        599 RESID 
  4.0            5           59      2701.5      2701.5         22 TAKE3 
  3.8           56           56      2764.5           0         20 MPI_Wait() 
  3.4           19           49         168         168        297 PSINV 
  2.8            4           42      2701.5      2701.5         16 GIVE3 
  2.5           37           37      2764.5           0         13 MPI_Send() 
  1.9            6           27         147         147        189 RPRJ3 
  0.8            9           11      2764.5      2764.5          4 READY 
  0.7            7           10         147         147         72 INTERP 
  0.6            2            9           2     538.219       4678 ZRAN3 
  0.4            5            5           6           0        957 MPI_Barrier() 
  0.2            1            3           4           8        904 NORM2U3 
  0.2            3            3      187.75           0         18 ZERO3 
  0.2            3            3          88           0         39 MPI_Allreduce() 
  0.2       0.0647            2         147         189         18 COMM3_EX 
  0.2       0.0267            2          63          63         35 TAKE3_EX 
  0.1            1            1      2764.5           0          1 MPI_Irecv() 
  0.1            1            1           1           0       1149 ALLOC_SPACE 
  0.0        0.464        0.464           7           0         66 MPI_Bcast() 
  0.0       0.0808       0.0808     444.219           0          0 BUBBLE 
  0.0       0.0296       0.0709          63          63          1 GIVE3_EX 
  0.0       0.0126       0.0126           1           0         13 MPI_Reduce() 
  0.0      0.00467      0.00467           2           0          2 SETUP 
  0.0      0.00216      0.00216           6           0          0 POWER 
  0.0     0.000375     0.000375           1           0          0 MPI_Comm_size() 
  0.0     0.000313     0.000313           1           0          0 MPI_Comm_rank() 
