Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.006       14,593           1           1   14593029 .TAU application
100.0        0.308       14,593           1          30   14593023 FT 
 53.1        7,756        7,756           1           0    7756059 MPI_Finalize() 
 28.5        0.024        4,154           8          24     519314 FFT 
 19.1          120        2,785       65536      491520         43 CFFTZ 
 18.3        2,664        2,664      491520           0          5 FFTZ2 
 12.4        1,812        1,812           2           0     906257 COMPUTE_INDEXMAP 
 10.5          663        1,530           8       32776     191315 CFFTS3 
  9.3          383        1,353           8       16392     169168 CFFTS2 
  8.7          321        1,270           8       16392     158829 CFFTS1 
  3.7        0.769          543           1          12     543587 SETUP 
  3.7          541          541           1           0     541372 MPI_Init() 
  1.7          250          250           6           0      41774 EVOLVE 
  0.5           74           74           2           4      37491 COMPUTE_INITIAL_CONDITIONS 
  0.0            1            1           1           0       1336 ALLOC_SPACE 
  0.0        0.292        0.328           6           6         55 CHECKSUM 
  0.0        0.104        0.104           2           0         52 MPI_Comm_split() 
  0.0        0.071        0.071           2           2         36 FFT_INIT 
  0.0        0.036        0.036           6           0          6 MPI_Reduce() 
  0.0        0.015        0.015           1           0         15 VERIFY 
  0.0        0.006        0.006          26           0          0 ILOG2 
  0.0        0.004        0.004           5           0          1 MPI_Bcast() 
  0.0        0.002        0.002           1           0          2 MPI_Barrier() 
  0.0        0.001        0.001           1           0          1 MPI_Comm_size() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           4           0          0 IPOW46 
  0.0            0            0           1           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.006       14,593           1           1   14593029 .TAU application
100.0        0.308       14,593           1          30   14593023 FT 
 53.1        7,756        7,756           1           0    7756059 MPI_Finalize() 
 28.5        0.024        4,154           8          24     519314 FFT 
 19.1          120        2,785       65536      491520         43 CFFTZ 
 18.3        2,664        2,664      491520           0          5 FFTZ2 
 12.4        1,812        1,812           2           0     906257 COMPUTE_INDEXMAP 
 10.5          663        1,530           8       32776     191315 CFFTS3 
  9.3          383        1,353           8       16392     169168 CFFTS2 
  8.7          321        1,270           8       16392     158829 CFFTS1 
  3.7        0.769          543           1          12     543587 SETUP 
  3.7          541          541           1           0     541372 MPI_Init() 
  1.7          250          250           6           0      41774 EVOLVE 
  0.5           74           74           2           4      37491 COMPUTE_INITIAL_CONDITIONS 
  0.0            1            1           1           0       1336 ALLOC_SPACE 
  0.0        0.292        0.328           6           6         55 CHECKSUM 
  0.0        0.104        0.104           2           0         52 MPI_Comm_split() 
  0.0        0.071        0.071           2           2         36 FFT_INIT 
  0.0        0.036        0.036           6           0          6 MPI_Reduce() 
  0.0        0.015        0.015           1           0         15 VERIFY 
  0.0        0.006        0.006          26           0          0 ILOG2 
  0.0        0.004        0.004           5           0          1 MPI_Bcast() 
  0.0        0.002        0.002           1           0          2 MPI_Barrier() 
  0.0        0.001        0.001           1           0          1 MPI_Comm_size() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 
  0.0            0            0           4           0          0 IPOW46 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
