Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.188     1:52.199          36          36    3116642 .TAU application
100.0            9     1:52.198          36        8029    3116637 MPBT 
 62.1           17     1:09.655        7236       36180       9626 ADI 
 20.4            1       22,835          36         180     634314 SETUP_MPI 
 20.3       22,815       22,815          36           0     633753 MPI_Init() 
 18.0           87       20,142        7236      448632       2784 X_SOLVE 
 17.9           96       20,056        7236      448632       2772 Y_SOLVE 
 17.9           95       20,028        7236      448632       2768 Z_SOLVE 
 15.8       17,733       17,733          36           0     492599 MPI_Finalize() 
 13.4       14,962       14,980       43416       43416        345 Z_SOLVE_CELL 
 12.8       14,367       14,385       43416       43416        331 Y_SOLVE_CELL 
 12.6       14,129       14,151       43416       43416        326 X_SOLVE_CELL 
  8.8        9,906        9,906      434160           0         23 MPI_Wait() 
  7.9        1,252        8,859        7272      101808       1218 COPY_FACES 
  4.2        4,741        4,741        7272           0        652 COMPUTE_RHS 
  2.2        2,490        2,490        7272           0        343 MPI_Waitall() 
  1.2        1,327        1,327       43416           0         31 X_BACKSUBSTITUTE 
  1.0        1,146        1,146       43416           0         26 Z_BACKSUBSTITUTE 
  1.0          523        1,137          72 3.19488E+06      15800 INITIALIZE 
  0.9        1,052        1,052       43416           0         24 Y_BACKSUBSTITUTE 
  0.9          959          959       36180           0         27 X_UNPACK_SOLVE_INFO 
  0.7          835          835 4.42571E+06           0          0 EXACT_SOLUTION 
  0.7          746          746      260712           0          3 MPI_Isend() 
  0.5          591          591        7236           0         82 ADD 
  0.4          394          394       36180           0         11 Y_UNPACK_SOLVE_INFO 
  0.3          198          381          36      968688      10597 EXACT_RHS 
  0.2          230          279       36180       36180          8 X_SEND_SOLVE_INFO 
  0.2          261          261       36180           0          7 Z_UNPACK_SOLVE_INFO 
  0.2          170          261       36180       36180          7 Z_SEND_SOLVE_INFO 
  0.2          250          250          72           0       3483 MPI_Barrier() 
  0.2          139          232       36180       36180          6 Y_SEND_SOLVE_INFO 
