Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.186     2:03.268          32          32    3852155 .TAU application
100.0            3     2:03.268          32        2304    3852149 FT 
 62.7            2     1:17.256         704        2816     109740 FFT 
 28.1        1,337       34,670      450560 3.69459E+06         77 CFFTZ 
 27.0       33,332       33,332 3.69459E+06           0          9 FFTZ2 
 24.9        6,433       30,650        1408      271744      21769 CFFTS1 
 18.9            1       23,356         640        1920      36494 TRANSPOSE_X_YZ 
 16.8       20,699       20,699          32           0     646864 MPI_Finalize() 
 15.1            1       18,617         704         704      26445 TRANSPOSE2_GLOBAL 
 15.1       18,615       18,615         704           0      26443 MPI_Alltoall() 
 13.6            2       16,739          32         353     523096 SETUP 
 13.5       16,617       16,617          32           0     519303 MPI_Init() 
 12.0        4,390       14,843         704      180928      21085 CFFTS2 
  7.5        9,271        9,271         704           0      13170 TRANSPOSE2_LOCAL 
  6.8        0.669        8,403          64         192     131305 TRANSPOSE_XY_Z 
  3.3        4,085        4,085         640           0       6384 EVOLVE 
  3.1        3,869        3,869         704           0       5496 TRANSPOSE2_FINISH 
  2.4        2,961        2,961          64           0      46269 COMPUTE_INDEXMAP 
  0.6            4          685         640         640       1071 CHECKSUM 
  0.6          680          680         640           0       1064 MPI_Reduce() 
  0.4          513          513          32           0      16046 MPI_Barrier() 
  0.3          318          318          64         128       4983 COMPUTE_INITIAL_CONDITIONS 
  0.0           53           53          32           0       1666 ALLOC_SPACE 
  0.0           40           40          64           0        629 MPI_Comm_split() 
  0.0           25           25         160           0        158 MPI_Bcast() 
  0.0            4            4          64          64         72 FFT_INIT 
  0.0        0.606        0.606        2176           0          0 ILOG2 
  0.0         0.05         0.05         128           0          0 IPOW46 
  0.0        0.023        0.023          32           0          1 VERIFY 
  0.0        0.015        0.015          32           0          0 MPI_Comm_size() 
  0.0        0.006        0.006          32           0          0 MPI_Comm_rank() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00581        3,852           1           1    3852155 .TAU application
100.0        0.123        3,852           1          72    3852149 FT 
 62.7       0.0735        2,414          22          88     109740 FFT 
 28.1           41        1,083       14080      115456         77 CFFTZ 
 27.0        1,041        1,041      115456           0          9 FFTZ2 
 24.9          201          957          44        8492      21769 CFFTS1 
 18.9       0.0442          729          20          60      36494 TRANSPOSE_X_YZ 
 16.8          646          646           1           0     646864 MPI_Finalize() 
 15.1       0.0472          581          22          22      26445 TRANSPOSE2_GLOBAL 
 15.1          581          581          22           0      26443 MPI_Alltoall() 
 13.6       0.0803          523           1     11.0312     523096 SETUP 
 13.5          519          519           1           0     519303 MPI_Init() 
 12.0          137          463          22        5654      21085 CFFTS2 
  7.5          289          289          22           0      13170 TRANSPOSE2_LOCAL 
  6.8       0.0209          262           2           6     131305 TRANSPOSE_XY_Z 
  3.3          127          127          20           0       6384 EVOLVE 
  3.1          120          120          22           0       5496 TRANSPOSE2_FINISH 
  2.4           92           92           2           0      46269 COMPUTE_INDEXMAP 
  0.6        0.147           21          20          20       1071 CHECKSUM 
  0.6           21           21          20           0       1064 MPI_Reduce() 
  0.4           16           16           1           0      16046 MPI_Barrier() 
  0.3            9            9           2           4       4983 COMPUTE_INITIAL_CONDITIONS 
  0.0            1            1           1           0       1666 ALLOC_SPACE 
  0.0            1            1           2           0        629 MPI_Comm_split() 
  0.0         0.79         0.79           5           0        158 MPI_Bcast() 
  0.0        0.143        0.143           2           2         72 FFT_INIT 
  0.0       0.0189       0.0189          68           0          0 ILOG2 
  0.0      0.00156      0.00156           4           0          0 IPOW46 
  0.0     0.000719     0.000719           1           0          1 VERIFY 
  0.0     0.000469     0.000469           1           0          0 MPI_Comm_size() 
  0.0     0.000188     0.000188           1           0          0 MPI_Comm_rank() 
  0.0     3.13E-05     3.13E-05     0.03125           0          1 SET_CLASS 
