Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.021     1:29.546           4           4   22386708 .TAU application
100.0        0.613     1:29.546           4         288   22386703 FT 
 67.7        0.321     1:00.665          88         352     689379 FFT 
 37.7        1,301       33,786      450560 3.69459E+06         75 CFFTZ 
 36.3       32,485       32,485 3.69459E+06           0          9 FFTZ2 
 33.4        6,289       29,875         176      270512     169747 CFFTS1 
 23.4       20,940       20,940           4           0    5235177 MPI_Finalize() 
 16.5        0.203       14,766          80         240     184584 TRANSPOSE_X_YZ 
 16.3        4,376       14,576          88      180312     165642 CFFTS2 
  9.5        8,528        8,528          88           0      96920 TRANSPOSE2_LOCAL 
  5.3        0.223        4,754          88          88      54024 TRANSPOSE2_GLOBAL 
  5.3        4,753        4,753          88           0      54022 MPI_Alltoall() 
  4.5        3,996        3,996          80           0      49962 EVOLVE 
  3.3        2,929        2,929          88           0      33293 TRANSPOSE2_FINISH 
  2.5        0.808        2,281           4          45     570367 SETUP 
  2.5        2,272        2,272           4           0     568156 MPI_Init() 
  1.6        0.072        1,446           8          24     180798 TRANSPOSE_XY_Z 
  1.5        1,328        1,328           8           0     166102 COMPUTE_INDEXMAP 
  0.3          302          302           8          16      37799 COMPUTE_INITIAL_CONDITIONS 
  0.0            1           18          80          80        227 CHECKSUM 
  0.0           16           16          80           0        207 MPI_Reduce() 
  0.0           11           11           4           0       2982 MPI_Barrier() 
  0.0            5            5           4           0       1346 ALLOC_SPACE 
  0.0            1            1          20           0         93 MPI_Bcast() 
  0.0        0.785        0.785           8           0         98 MPI_Comm_split() 
  0.0        0.352        0.353           8           8         44 FFT_INIT 
  0.0        0.061        0.061         272           0          0 ILOG2 
  0.0        0.018        0.018           4           0          4 VERIFY 
  0.0        0.002        0.002          16           0          0 IPOW46 
  0.0        0.002        0.002           4           0          0 MPI_Comm_rank() 
  0.0        0.002        0.002           4           0          0 MPI_Comm_size() 
  0.0        0.001        0.001           1           0          1 SET_CLASS 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00525       22,386           1           1   22386708 .TAU application
100.0        0.153       22,386           1          72   22386703 FT 
 67.7       0.0803       15,166          22          88     689379 FFT 
 37.7          325        8,446      112640      923648         75 CFFTZ 
 36.3        8,121        8,121      923648           0          9 FFTZ2 
 33.4        1,572        7,468          44       67628     169747 CFFTS1 
 23.4        5,235        5,235           1           0    5235177 MPI_Finalize() 
 16.5       0.0508        3,691          20          60     184584 TRANSPOSE_X_YZ 
 16.3        1,094        3,644          22       45078     165642 CFFTS2 
  9.5        2,132        2,132          22           0      96920 TRANSPOSE2_LOCAL 
  5.3       0.0558        1,188          22          22      54024 TRANSPOSE2_GLOBAL 
  5.3        1,188        1,188          22           0      54022 MPI_Alltoall() 
  4.5          999          999          20           0      49962 EVOLVE 
  3.3          732          732          22           0      33293 TRANSPOSE2_FINISH 
  2.5        0.202          570           1       11.25     570367 SETUP 
  2.5          568          568           1           0     568156 MPI_Init() 
  1.6        0.018          361           2           6     180798 TRANSPOSE_XY_Z 
  1.5          332          332           2           0     166102 COMPUTE_INDEXMAP 
  0.3           75           75           2           4      37799 COMPUTE_INITIAL_CONDITIONS 
  0.0        0.411            4          20          20        227 CHECKSUM 
  0.0            4            4          20           0        207 MPI_Reduce() 
  0.0            2            2           1           0       2982 MPI_Barrier() 
  0.0            1            1           1           0       1346 ALLOC_SPACE 
  0.0        0.465        0.465           5           0         93 MPI_Bcast() 
  0.0        0.196        0.196           2           0         98 MPI_Comm_split() 
  0.0        0.088       0.0882           2           2         44 FFT_INIT 
  0.0       0.0152       0.0152          68           0          0 ILOG2 
  0.0       0.0045       0.0045           1           0          4 VERIFY 
  0.0       0.0005       0.0005           4           0          0 IPOW46 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_rank() 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0      0.00025      0.00025        0.25           0          1 SET_CLASS 
