Reading Profile files in profile.*

FUNCTION SUMMARY (total):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.02     1:09.286           2           2   34643462 .TAU application
100.0            1     1:09.286           2         138   34643452 MG_MPI 
 51.4            1       35,637          42        1722     848522 MG3P 
 38.5       24,890       26,648         382         382      69760 RESID 
 24.3       16,839       16,839           2           0    8419606 MPI_Finalize() 
 18.2       11,460       12,615         378         378      33375 PSINV 
  7.6        4,684        5,287         336         336      15738 RPRJ3 
  5.4        3,767        3,768         336         336      11215 INTERP 
  5.2            3        3,571        1100       19800       3247 COMM3 
  2.6        1,778        1,781        6600        6600        270 READY 
  2.1          978        1,464           4        1482     366104 ZRAN3 
  1.9        1,325        1,325         344           0       3853 ZERO3 
  1.7          669        1,185        6600        6600        180 GIVE3 
  1.6        1,089        1,089           2           0     544527 MPI_Init() 
  1.0          663          672           8          16      84080 NORM2U3 
  0.9          595          600        6600        6600         91 TAKE3 
  0.7          515          515        6600           0         78 MPI_Send() 
  0.0            9            9         176           0         54 MPI_Allreduce() 
  0.0            5            5        6600           0          1 MPI_Wait() 
  0.0            3            3        6600           0          1 MPI_Irecv() 
  0.0            2            2           2           0       1334 ALLOC_SPACE 
  0.0            1            1          12           0         92 MPI_Barrier() 
  0.0        0.683        0.683          14           0         49 MPI_Bcast() 
  0.0        0.246        0.246        1294           0          0 BUBBLE 
  0.0        0.127        0.127         336           0          0 COMM3_EX 
  0.0        0.018        0.018           2           0          9 MPI_Reduce() 
  0.0        0.008        0.008           4           0          2 SETUP 
  0.0        0.003        0.003          12           0          0 POWER 
  0.0        0.001        0.001           2           0          0 MPI_Comm_size() 
  0.0            0            0           2           0          0 MPI_Comm_rank() 

FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0         0.01       34,643           1           1   34643462 .TAU application
100.0          0.7       34,643           1          69   34643452 MG_MPI 
 51.4        0.577       17,818          21         861     848522 MG3P 
 38.5       12,445       13,324         191         191      69760 RESID 
 24.3        8,419        8,419           1           0    8419606 MPI_Finalize() 
 18.2        5,730        6,307         189         189      33375 PSINV 
  7.6        2,342        2,643         168         168      15738 RPRJ3 
  5.4        1,883        1,884         168         168      11215 INTERP 
  5.2            1        1,785         550        9900       3247 COMM3 
  2.6          889          890        3300        3300        270 READY 
  2.1          489          732           2         741     366104 ZRAN3 
  1.9          662          662         172           0       3853 ZERO3 
  1.7          334          592        3300        3300        180 GIVE3 
  1.6          544          544           1           0     544527 MPI_Init() 
  1.0          331          336           4           8      84080 NORM2U3 
  0.9          297          300        3300        3300         91 TAKE3 
  0.7          257          257        3300           0         78 MPI_Send() 
  0.0            4            4          88           0         54 MPI_Allreduce() 
  0.0            2            2        3300           0          1 MPI_Wait() 
  0.0            1            1        3300           0          1 MPI_Irecv() 
  0.0            1            1           1           0       1334 ALLOC_SPACE 
  0.0         0.55         0.55           6           0         92 MPI_Barrier() 
  0.0        0.342        0.342           7           0         49 MPI_Bcast() 
  0.0        0.123        0.123         647           0          0 BUBBLE 
  0.0       0.0635       0.0635         168           0          0 COMM3_EX 
  0.0        0.009        0.009           1           0          9 MPI_Reduce() 
  0.0        0.004        0.004           2           0          2 SETUP 
  0.0       0.0015       0.0015           6           0          0 POWER 
  0.0       0.0005       0.0005           1           0          0 MPI_Comm_size() 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
