"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.005","57,265","1","1",".TAU_application"
"100.0","0.177","57,265","1","65","FT"
"79.1","0.051","45,287","7","28","FFT"
"46.2","1,827","26,445","172032","1.54829E+06","CFFTZ"
"43.0","24,617","24,617","1.54829E+06","0","FFTZ2"
"38.8","4,676","22,240","14","114702","CFFTS1"
"20.8","3,040","11,922","7","57351","CFFTS2"
"13.7","0.0205","7,860","5","15","TRANSPOSE_X_YZ"
"11.2","6,397","6,397","1","0","MPI_Finalize()"
"11.0","6,294","6,294","7","0","TRANSPOSE2_LOCAL"
"5.7","0.022","3,264","2","6","TRANSPOSE_XY_Z"
"5.2","0.026","2,958","7","7","TRANSPOSE2_GLOBAL"
"5.2","2,958","2,958","7","0","MPI_Alltoall()"
"4.7","2,711","2,711","2","0","COMPUTE_INDEXMAP"
"3.3","1,872","1,872","7","0","TRANSPOSE2_FINISH"
"3.3","1,868","1,868","5","0","EVOLVE"
"1.1","0.351","628","2","1028","COMPUTE_INITIAL_CONDITIONS"
"1.1","628","628","512","0","VRANLC"
"0.6","0.177","338","1","11","SETUP"
"0.6","335","335","1","0","MPI_Init()"
"0.1","32","32","1","0","MPI_Barrier()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.458","0.458","5","0","MPI_Bcast()"
"0.0","0.224","0.326","5","5","CHECKSUM"
"0.0","0.233","0.233","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.182","0.182","2","0","MPI_Comm_split()"
"0.0","0.157","0.157","580","0","RANDLC"
"0.0","0.102","0.102","5","0","MPI_Reduce()"
"0.0","0.0975","0.098","2","2","FFT_INIT"
"0.0","0.0805","0.0805","0.5","0","PRINT_RESULTS"
"0.0","0.032","0.032","2","0","TIMER_START"
"0.0","0.0265","0.027","1","2","GET_ACTIVE_NPROCS"
"0.0","0.009","0.018","4","68","IPOW46"
"0.0","0.004","0.004","32","0","TIMER_CLEAR"
"0.0","0.0035","0.0035","23","0","ILOG2"
"0.0","0.0025","0.0025","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.0005","0.0005","1.5","0","TIMER_READ"
"0.0","0.0005","0.0005","1","0","VERIFY"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","0.5","0","SET_CLASS"
