"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00444","871","1","1",".TAU_application"
"100.0","0.0769","871","1","79.125","FT"
"62.3","542","542","1","0","MPI_Finalize()"
"37.2","0.201","324","1","10.125","SETUP"
"37.0","322","322","1","0","MPI_Init()"
"0.4","0.0301","3","12","48","FFT"
"0.2","0.00894","2","12","12","TRANSPOSE2_GLOBAL"
"0.2","2","2","12","0","MPI_Alltoall()"
"0.1","0.00925","1","2","6","TRANSPOSE_XY_Z"
"0.1","0.00731","1","10","30","TRANSPOSE_X_YZ"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.175","0.881","144","720","CFFTZ"
"0.1","0.148","0.734","24","120","CFFTS1"
"0.1","0.706","0.706","720","0","FFTZ2"
"0.1","0.499","0.499","2","0","MPI_Comm_split()"
"0.0","0.0614","0.362","12","60","CFFTS2"
"0.0","0.199","0.199","2","0","COMPUTE_INDEXMAP"
"0.0","0.0418","0.179","10","10","CHECKSUM"
"0.0","0.137","0.137","10","0","MPI_Reduce()"
"0.0","0.125","0.125","12","0","TRANSPOSE2_LOCAL"
"0.0","0.0606","0.0606","10","0","EVOLVE"
"0.0","0.0558","0.0558","1","0","MPI_Barrier()"
"0.0","0.00688","0.0526","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0393","0.0393","12","0","TRANSPOSE2_FINISH"
"0.0","0.0309","0.0309","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0282","0.0286","2","2","FFT_INIT"
"0.0","0.028","0.028","4","0","VRANLC"
"0.0","0.0249","0.0259","1","2","GET_ACTIVE_NPROCS"
"0.0","0.00869","0.0168","4","54.75","IPOW46"
"0.0","0.0147","0.0147","1","0","ALLOC_SPACE"
"0.0","0.009","0.009","58.75","0","RANDLC"
"0.0","0.008","0.008","0.0625","0","PRINT_RESULTS"
"0.0","0.00619","0.00619","38","0","ILOG2"
"0.0","0.00506","0.00506","32","0","TIMER_CLEAR"
"0.0","0.005","0.005","2","0","TIMER_START"
"0.0","0.000812","0.000812","1","0","MPI_Comm_size()"
"0.0","0.00075","0.00075","2","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","VERIFY"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","1.0625","0","TIMER_READ"
"0.0","6.25E-05","6.25E-05","0.0625","0","SET_CLASS"
