"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00444","18,672","1","1",".TAU_application"
"100.0","0.239","18,672","1","94.125","FT"
"85.0","0.0954","15,863","17","68","FFT"
"43.1","535","8,039","52224","470016","CFFTZ"
"40.2","7,504","7,504","470016","0","FFTZ2"
"36.1","1,399","6,743","34","34850","CFFTS1"
"23.6","0.0439","4,401","15","45","TRANSPOSE_X_YZ"
"19.3","917","3,612","17","17425","CFFTS2"
"16.4","0.0544","3,063","17","17","TRANSPOSE2_GLOBAL"
"16.4","3,063","3,063","17","0","MPI_Alltoall()"
"9.1","1,703","1,703","17","0","TRANSPOSE2_LOCAL"
"5.9","0.0213","1,105","2","6","TRANSPOSE_XY_Z"
"4.2","791","791","15","0","EVOLVE"
"4.0","740","740","17","0","TRANSPOSE2_FINISH"
"3.7","690","690","2","0","COMPUTE_INDEXMAP"
"3.4","630","630","1","0","MPI_Finalize()"
"1.8","0.0648","336","1","10.125","SETUP"
"1.8","332","332","1","0","MPI_Init()"
"0.9","167","167","1","0","MPI_Barrier()"
"0.6","0.16","109","15","15","CHECKSUM"
"0.6","109","109","15","0","MPI_Reduce()"
"0.4","0.0406","82","2","132","COMPUTE_INITIAL_CONDITIONS"
"0.4","82","82","64","0","VRANLC"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.991","0.991","2","0","MPI_Comm_split()"
"0.0","0.925","0.925","5","0","MPI_Bcast()"
"0.0","0.129","0.129","2","2","FFT_INIT"
"0.0","0.0321","0.0321","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0276","0.0276","157.25","0","RANDLC"
"0.0","0.0126","0.0261","4","93.25","IPOW46"
"0.0","0.0243","0.0249","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0124","0.0124","53","0","ILOG2"
"0.0","0.0109","0.0109","0.0625","0","PRINT_RESULTS"
"0.0","0.00863","0.00863","2","0","TIMER_START"
"0.0","0.00481","0.00481","32","0","TIMER_CLEAR"
"0.0","0.00194","0.00194","2","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","1.0625","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","VERIFY"
"0.0","6.25E-05","6.25E-05","0.0625","0","SET_CLASS"
