"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00406","973","1","1",".TAU_application"
"100.0","0.0766","973","1","64.0312","FT"
"65.0","0.0412","632","1","10.0312","SETUP"
"64.8","630","630","1","0","MPI_Init()"
"34.6","336","336","1","0","MPI_Finalize()"
"0.4","0.0135","3","7","35","FFT"
"0.3","2","2","14","0","MPI_Alltoall()"
"0.3","0.0166","2","7","21","TRANSPOSE_X_Y"
"0.3","0.00531","2","7","7","TRANSPOSE_X_Y_GLOBAL"
"0.1","0.922","0.922","5","0","MPI_Bcast()"
"0.1","0.0833","0.832","21","357","CFFTS1"
"0.1","0.301","0.745","336","1680","CFFTZ"
"0.1","0.7","0.7","2","0","MPI_Comm_split()"
"0.0","0.445","0.445","1680","0","FFTZ2"
"0.0","0.0152","0.228","7","21","TRANSPOSE_X_Z"
"0.0","0.00355","0.185","7","7","TRANSPOSE_X_Z_GLOBAL"
"0.0","0.134","0.134","1","0","MPI_Barrier()"
"0.0","0.0155","0.072","5","5","CHECKSUM"
"0.0","0.0565","0.0565","5","0","MPI_Reduce()"
"0.0","0.0501","0.0501","2","0","COMPUTE_INDEXMAP"
"0.0","0.0136","0.0468","2","68","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.032","0.032","2","0","TIMER_START"
"0.0","0.0307","0.0311","2","2","FFT_INIT"
"0.0","0.0298","0.0298","7","0","TRANSPOSE_X_Y_FINISH"
"0.0","0.0283","0.0288","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0221","0.0221","7","0","TRANSPOSE_X_Z_LOCAL"
"0.0","0.00947","0.0177","4","53.875","IPOW46"
"0.0","0.0129","0.0129","85.875","0","RANDLC"
"0.0","0.0117","0.0117","1","0","ALLOC_SPACE"
"0.0","0.0108","0.0108","32","0","VRANLC"
"0.0","0.0106","0.0106","7","0","TRANSPOSE_X_Y_LOCAL"
"0.0","0.00684","0.00684","5","0","EVOLVE"
"0.0","0.00611","0.00611","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00517","0.00517","32","0","TIMER_CLEAR"
"0.0","0.00513","0.00513","7","0","TRANSPOSE_X_Z_FINISH"
"0.0","0.00398","0.00398","23","0","ILOG2"
"0.0","0.00219","0.00219","0.015625","0","PRINT_RESULTS"
"0.0","0.000797","0.000797","2","0","TIMER_STOP"
"0.0","0.000391","0.000391","1","0","MPI_Comm_size()"
"0.0","0.000234","0.000234","1","0","VERIFY"
"0.0","0.000156","0.000156","1","0","MPI_Comm_rank()"
"0.0","0.000141","0.000141","1.01562","0","TIMER_READ"
"0.0","0","0","0.015625","0","SET_CLASS"
