"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00384","784","1","1",".TAU_application"
"100.0","0.0881","784","1","79.0312","FT"
"52.8","0.0427","414","1","10.0312","SETUP"
"52.5","412","412","1","0","MPI_Init()"
"46.5","365","365","1","0","MPI_Finalize()"
"0.6","0.0245","5","12","60","FFT"
"0.4","3","3","24","0","MPI_Alltoall()"
"0.4","0.0158","3","12","36","TRANSPOSE_X_Y"
"0.4","0.00853","2","12","12","TRANSPOSE_X_Y_GLOBAL"
"0.2","0.162","1","36","612","CFFTS1"
"0.2","0.594","1","576","2880","CFFTZ"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.888","0.888","2","0","MPI_Comm_split()"
"0.1","0.861","0.861","2880","0","FFTZ2"
"0.1","0.0197","0.405","12","36","TRANSPOSE_X_Z"
"0.0","0.00627","0.338","12","12","TRANSPOSE_X_Z_GLOBAL"
"0.0","0.149","0.149","1","0","MPI_Barrier()"
"0.0","0.0313","0.126","10","10","CHECKSUM"
"0.0","0.0951","0.0951","10","0","MPI_Reduce()"
"0.0","0.0558","0.0558","12","0","TRANSPOSE_X_Y_FINISH"
"0.0","0.0529","0.0529","2","0","COMPUTE_INDEXMAP"
"0.0","0.014","0.0509","2","68","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0371","0.0371","12","0","TRANSPOSE_X_Z_LOCAL"
"0.0","0.0316","0.0321","2","2","FFT_INIT"
"0.0","0.0247","0.0253","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0103","0.0193","4","53.875","IPOW46"
"0.0","0.0172","0.0172","12","0","TRANSPOSE_X_Y_LOCAL"
"0.0","0.0153","0.0153","10","0","EVOLVE"
"0.0","0.0152","0.0152","85.875","0","RANDLC"
"0.0","0.0123","0.0123","1","0","ALLOC_SPACE"
"0.0","0.0114","0.0114","32","0","VRANLC"
"0.0","0.00969","0.00969","12","0","TRANSPOSE_X_Z_FINISH"
"0.0","0.00814","0.00814","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00764","0.00764","2","0","TIMER_START"
"0.0","0.007","0.007","38","0","ILOG2"
"0.0","0.00595","0.00595","32","0","TIMER_CLEAR"
"0.0","0.00214","0.00214","0.015625","0","PRINT_RESULTS"
"0.0","0.000937","0.000937","2","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000234","0.000234","1","0","VERIFY"
"0.0","0.000156","0.000156","1.01562","0","TIMER_READ"
"0.0","0","0","0.015625","0","SET_CLASS"
