"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00381","871","1","1",".TAU_application"
"100.0","0.137","871","1","124.031","FT"
"48.7","0.0492","424","1","10.0312","SETUP"
"48.4","422","422","1","0","MPI_Init()"
"38.6","336","336","1","0","MPI_Finalize()"
"11.7","0.0418","101","27","108","FFT"
"5.6","0.0202","48","27","27","TRANSPOSE2_GLOBAL"
"5.6","48","48","27","0","MPI_Alltoall()"
"4.9","0.0209","42","25","75","TRANSPOSE_X_YZ"
"4.3","3","37","1296","9072","CFFTZ"
"3.9","33","33","9072","0","FFTZ2"
"3.6","6","31","54","918","CFFTS1"
"1.9","3","16","27","459","CFFTS2"
"1.3","0.00791","11","2","6","TRANSPOSE_XY_Z"
"0.4","3","3","27","0","TRANSPOSE2_LOCAL"
"0.3","2","2","25","0","EVOLVE"
"0.3","2","2","2","0","COMPUTE_INDEXMAP"
"0.3","0.119","2","25","25","CHECKSUM"
"0.3","2","2","25","0","MPI_Reduce()"
"0.2","1","1","27","0","TRANSPOSE2_FINISH"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.682","0.682","2","0","MPI_Comm_split()"
"0.1","0.00573","0.491","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.1","0.462","0.462","4","0","VRANLC"
"0.1","0.438","0.438","1","0","MPI_Barrier()"
"0.0","0.0502","0.0506","2","2","FFT_INIT"
"0.0","0.0229","0.0229","1","0","ALLOC_SPACE"
"0.0","0.0119","0.0227","4","77.5625","IPOW46"
"0.0","0.0218","0.0224","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0134","0.0134","83","0","ILOG2"
"0.0","0.0115","0.0115","81.5625","0","RANDLC"
"0.0","0.00766","0.00766","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00728","0.00728","2","0","TIMER_START"
"0.0","0.00498","0.00498","32","0","TIMER_CLEAR"
"0.0","0.00217","0.00217","0.015625","0","PRINT_RESULTS"
"0.0","0.0012","0.0012","2","0","TIMER_STOP"
"0.0","0.000359","0.000359","1","0","MPI_Comm_size()"
"0.0","0.000297","0.000297","1","0","VERIFY"
"0.0","0.000234","0.000234","1","0","MPI_Comm_rank()"
"0.0","7.81E-05","7.81E-05","1.01562","0","TIMER_READ"
"0.0","1.56E-05","1.56E-05","0.015625","0","SET_CLASS"
