"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00425","862","1","1",".TAU_application"
"100.0","0.0904","862","1","79.25","FT"
"62.0","534","534","1","0","MPI_Finalize()"
"37.2","0.088","321","1","10.25","SETUP"
"37.1","319","319","1","0","MPI_Init()"
"0.6","0.0279","5","12","48","FFT"
"0.3","0.473","2","288","1440","CFFTZ"
"0.2","0.0104","2","12","12","TRANSPOSE2_GLOBAL"
"0.2","2","2","12","0","MPI_Alltoall()"
"0.2","0.385","1","24","216","CFFTS1"
"0.2","1","1","1440","0","FFTZ2"
"0.2","0.00838","1","10","30","TRANSPOSE_X_YZ"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.0144","1","2","6","TRANSPOSE_XY_Z"
"0.1","0.163","0.944","12","108","CFFTS2"
"0.1","0.453","0.453","2","0","COMPUTE_INDEXMAP"
"0.0","0.331","0.331","2","0","MPI_Comm_split()"
"0.0","0.313","0.313","12","0","TRANSPOSE2_LOCAL"
"0.0","0.0714","0.226","10","10","CHECKSUM"
"0.0","0.154","0.154","10","0","MPI_Reduce()"
"0.0","0.146","0.146","10","0","EVOLVE"
"0.0","0.00838","0.1","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0926","0.0926","12","0","TRANSPOSE2_FINISH"
"0.0","0.0889","0.0889","1","0","MPI_Barrier()"
"0.0","0.0813","0.0813","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0693","0.0693","8","0","VRANLC"
"0.0","0.0315","0.0315","2","2","FFT_INIT"
"0.0","0.0284","0.0289","1","2","GET_ACTIVE_NPROCS"
"0.0","0.011","0.0216","4","52.25","IPOW46"
"0.0","0.0196","0.0196","1","0","ALLOC_SPACE"
"0.0","0.0176","0.0176","0.125","0","PRINT_RESULTS"
"0.0","0.0118","0.0118","60.25","0","RANDLC"
"0.0","0.0095","0.0095","2","0","TIMER_START"
"0.0","0.0075","0.0075","38","0","ILOG2"
"0.0","0.0065","0.0065","32","0","TIMER_CLEAR"
"0.0","0.00125","0.00125","2","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
"0.0","0","0","1","0","VERIFY"
