"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00388","5,500","1","1",".TAU_application"
"100.0","0.367","5,500","1","124.016","FT"
"72.7","0.152","3,996","27","108","FFT"
"28.6","104","1,575","10368","93312","CFFTZ"
"27.1","0.0761","1,490","25","75","TRANSPOSE_X_YZ"
"26.7","1,470","1,470","93312","0","FFTZ2"
"24.5","298","1,348","54","6966","CFFTS1"
"18.7","0.0818","1,030","27","27","TRANSPOSE2_GLOBAL"
"18.7","1,030","1,030","27","0","MPI_Alltoall()"
"15.7","335","860","27","3483","CFFTS2"
"10.0","0.052","548","1","10.0156","SETUP"
"9.9","543","543","1","0","MPI_Init()"
"8.2","449","449","1","0","MPI_Finalize()"
"7.4","406","406","27","0","TRANSPOSE2_LOCAL"
"6.3","349","349","27","0","TRANSPOSE2_FINISH"
"5.5","300","300","25","0","EVOLVE"
"5.4","0.02","296","2","6","TRANSPOSE_XY_Z"
"1.6","88","88","2","0","COMPUTE_INDEXMAP"
"1.6","0.174","87","25","25","CHECKSUM"
"1.6","87","87","25","0","MPI_Reduce()"
"0.3","16","16","1","0","MPI_Barrier()"
"0.2","0.0152","13","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.2","12","12","8","0","VRANLC"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","1","1","2","0","MPI_Comm_split()"
"0.0","1","1","5","0","MPI_Bcast()"
"0.0","0.134","0.135","2","2","FFT_INIT"
"0.0","0.0319","0.0325","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0161","0.0301","4","98.7031","IPOW46"
"0.0","0.0289","0.0289","83","0","ILOG2"
"0.0","0.0163","0.0163","106.703","0","RANDLC"
"0.0","0.00981","0.00981","2","0","TIMER_START"
"0.0","0.00516","0.00516","32","0","TIMER_CLEAR"
"0.0","0.00367","0.00367","0.0078125","0","CHECK_TIMER_FLAG"
"0.0","0.00189","0.00189","2","0","TIMER_STOP"
"0.0","0.00141","0.00141","0.0078125","0","PRINT_RESULTS"
"0.0","0.000445","0.000445","1","0","MPI_Comm_size()"
"0.0","0.000242","0.000242","1","0","VERIFY"
"0.0","0.00018","0.00018","1","0","MPI_Comm_rank()"
"0.0","0.00018","0.00018","1.00781","0","TIMER_READ"
"0.0","0","0","0.0078125","0","SET_CLASS"
