"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00456","976","1","1",".TAU_application"
"100.0","0.0972","976","1","64.0625","FT"
"52.0","0.0546","507","1","10.0625","SETUP"
"51.8","505","505","1","0","MPI_Init()"
"47.7","465","465","1","0","MPI_Finalize()"
"0.3","0.0348","2","7","28","FFT"
"0.3","0.00666","2","7","7","TRANSPOSE2_GLOBAL"
"0.3","2","2","7","0","MPI_Alltoall()"
"0.2","0.0118","2","2","6","TRANSPOSE_XY_Z"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.619","0.619","2","0","MPI_Comm_split()"
"0.0","0.0035","0.431","5","15","TRANSPOSE_X_YZ"
"0.0","0.0569","0.282","42","210","CFFTZ"
"0.0","0.0581","0.248","14","42","CFFTS1"
"0.0","0.225","0.225","210","0","FFTZ2"
"0.0","0.139","0.139","1","0","MPI_Barrier()"
"0.0","0.0224","0.118","7","21","CFFTS2"
"0.0","0.101","0.101","2","0","COMPUTE_INDEXMAP"
"0.0","0.0262","0.0849","5","5","CHECKSUM"
"0.0","0.0587","0.0587","5","0","MPI_Reduce()"
"0.0","0.0452","0.0452","7","0","TRANSPOSE2_LOCAL"
"0.0","0.00522","0.041","2","8","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0301","0.0307","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0283","0.0288","2","2","FFT_INIT"
"0.0","0.0216","0.0216","7","0","TRANSPOSE2_FINISH"
"0.0","0.0119","0.0212","4","56.4375","IPOW46"
"0.0","0.0157","0.0157","5","0","EVOLVE"
"0.0","0.0154","0.0154","2","0","TIMER_START"
"0.0","0.0146","0.0146","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.0141","0.0141","2","0","VRANLC"
"0.0","0.0135","0.0135","1","0","ALLOC_SPACE"
"0.0","0.00975","0.00975","58.4375","0","RANDLC"
"0.0","0.00569","0.00569","32","0","TIMER_CLEAR"
"0.0","0.00462","0.00462","0.03125","0","PRINT_RESULTS"
"0.0","0.004","0.004","23","0","ILOG2"
"0.0","0.000875","0.000875","2","0","TIMER_STOP"
"0.0","0.000438","0.000438","1","0","MPI_Comm_size()"
"0.0","0.000156","0.000156","1","0","MPI_Comm_rank()"
"0.0","0.000156","0.000156","1","0","VERIFY"
"0.0","9.38E-05","9.38E-05","1.03125","0","TIMER_READ"
"0.0","0","0","0.03125","0","SET_CLASS"
