"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00466","952","1","1",".TAU_application"
"100.0","0.101","952","1","109.062","FT"
"48.9","0.0595","465","1","10.0625","SETUP"
"48.7","463","463","1","0","MPI_Init()"
"48.5","462","462","1","0","MPI_Finalize()"
"2.3","0.0368","22","22","88","FFT"
"1.4","0.0142","13","22","22","TRANSPOSE2_GLOBAL"
"1.4","13","13","22","0","MPI_Alltoall()"
"1.1","0.0128","10","20","60","TRANSPOSE_X_YZ"
"0.6","0.444","6","528","3168","CFFTZ"
"0.6","5","5","3168","0","FFTZ2"
"0.5","1","5","44","396","CFFTS1"
"0.4","0.0101","3","2","6","TRANSPOSE_XY_Z"
"0.3","0.466","2","22","198","CFFTS2"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.742","0.742","22","0","TRANSPOSE2_LOCAL"
"0.1","0.692","0.692","2","0","COMPUTE_INDEXMAP"
"0.1","0.668","0.668","2","0","MPI_Comm_split()"
"0.1","0.547","0.547","20","0","EVOLVE"
"0.0","0.0864","0.461","20","20","CHECKSUM"
"0.0","0.374","0.374","20","0","MPI_Reduce()"
"0.0","0.27","0.27","22","0","TRANSPOSE2_FINISH"
"0.0","0.219","0.219","1","0","MPI_Barrier()"
"0.0","0.00434","0.139","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.114","0.114","4","0","VRANLC"
"0.0","0.0378","0.0381","2","2","FFT_INIT"
"0.0","0.0235","0.0239","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0234","0.0234","1","0","ALLOC_SPACE"
"0.0","0.0107","0.0197","4","66.25","IPOW46"
"0.0","0.0134","0.0134","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.00941","0.00941","68","0","ILOG2"
"0.0","0.00937","0.00937","70.25","0","RANDLC"
"0.0","0.00703","0.00703","2","0","TIMER_START"
"0.0","0.00669","0.00669","0.03125","0","PRINT_RESULTS"
"0.0","0.00434","0.00434","32","0","TIMER_CLEAR"
"0.0","0.00137","0.00137","2","0","TIMER_STOP"
"0.0","0.000406","0.000406","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","VERIFY"
"0.0","0.000219","0.000219","1.03125","0","TIMER_READ"
"0.0","3.13E-05","3.13E-05","1","0","MPI_Comm_rank()"
"0.0","0","0","0.03125","0","SET_CLASS"
