"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.004","2:31.833","1","1",".TAU_application"
"100.0","0.208","2:31.833","1","110","FT"
"88.0","0.136","2:13.650","22","88","FFT"
"53.2","5,469","1:20.811","540672","4.86605E+06","CFFTZ"
"49.6","1:15.341","1:15.341","4.86605E+06","0","FFTZ2"
"44.3","13,578","1:07.231","44","360492","CFFTS1"
"24.0","9,213","36,371","22","180246","CFFTS2"
"17.8","0.057","27,090","20","60","TRANSPOSE_X_YZ"
"11.2","17,018","17,018","22","0","TRANSPOSE2_LOCAL"
"5.0","0.065","7,643","22","22","TRANSPOSE2_GLOBAL"
"5.0","7,643","7,643","22","0","MPI_Alltoall()"
"4.9","7,452","7,452","1","0","MPI_Finalize()"
"4.5","6,864","6,864","20","0","EVOLVE"
"3.5","5,384","5,384","22","0","TRANSPOSE2_FINISH"
"1.9","0.021","2,956","2","6","TRANSPOSE_XY_Z"
"1.8","2,682","2,682","2","0","COMPUTE_INDEXMAP"
"0.4","0.221","614","2","1028","COMPUTE_INITIAL_CONDITIONS"
"0.4","613","613","512","0","VRANLC"
"0.4","0.176","563","1","11","SETUP"
"0.4","561","561","1","0","MPI_Init()"
"0.0","3","3","1","0","MPI_Barrier()"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.804","1","20","20","CHECKSUM"
"0.0","0.443","0.443","5","0","MPI_Bcast()"
"0.0","0.368","0.368","20","0","MPI_Reduce()"
"0.0","0.23","0.23","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.141","0.141","2","0","MPI_Comm_split()"
"0.0","0.106","0.106","580","0","RANDLC"
"0.0","0.0945","0.0945","2","2","FFT_INIT"
"0.0","0.0685","0.0685","0.5","0","PRINT_RESULTS"
"0.0","0.024","0.024","1","2","GET_ACTIVE_NPROCS"
"0.0","0.009","0.0175","4","68","IPOW46"
"0.0","0.0115","0.0115","68","0","ILOG2"
"0.0","0.0085","0.0085","1","0","VERIFY"
"0.0","0.0075","0.0075","2","0","TIMER_START"
"0.0","0.004","0.004","32","0","TIMER_CLEAR"
"0.0","0.0025","0.0025","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","0.5","0","SET_CLASS"
"0.0","0","0","1","0","MPI_Comm_rank()"
"0.0","0","0","1","0","MPI_Comm_size()"
"0.0","0","0","1.5","0","TIMER_READ"
