"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00387","956","1","1",".TAU_application"
"100.0","0.078","956","1","64.25","FT"
"50.1","479","479","1","0","MPI_Finalize()"
"49.4","0.0833","472","1","10.25","SETUP"
"49.2","471","471","1","0","MPI_Init()"
"0.4","0.025","3","7","28","FFT"
"0.2","0.00588","1","7","7","TRANSPOSE2_GLOBAL"
"0.2","1","1","7","0","MPI_Alltoall()"
"0.1","0.238","1","168","840","CFFTZ"
"0.1","0.0132","1","2","6","TRANSPOSE_XY_Z"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","0.197","0.99","14","126","CFFTS1"
"0.1","0.947","0.947","840","0","FFTZ2"
"0.1","0.0035","0.904","5","15","TRANSPOSE_X_YZ"
"0.0","0.0799","0.478","7","63","CFFTS2"
"0.0","0.421","0.421","2","0","COMPUTE_INDEXMAP"
"0.0","0.327","0.327","2","0","MPI_Comm_split()"
"0.0","0.193","0.193","7","0","TRANSPOSE2_LOCAL"
"0.0","0.0917","0.0917","1","0","MPI_Barrier()"
"0.0","0.00713","0.0897","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0704","0.0704","5","0","EVOLVE"
"0.0","0.0379","0.0674","5","5","CHECKSUM"
"0.0","0.0651","0.0651","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0629","0.0629","8","0","VRANLC"
"0.0","0.055","0.055","7","0","TRANSPOSE2_FINISH"
"0.0","0.0295","0.0295","5","0","MPI_Reduce()"
"0.0","0.0288","0.0289","2","2","FFT_INIT"
"0.0","0.0264","0.0267","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0095","0.0182","4","52.25","IPOW46"
"0.0","0.0177","0.0177","1","0","ALLOC_SPACE"
"0.0","0.0159","0.0159","0.125","0","PRINT_RESULTS"
"0.0","0.015","0.015","2","0","TIMER_START"
"0.0","0.0103","0.0103","60.25","0","RANDLC"
"0.0","0.00562","0.00562","32","0","TIMER_CLEAR"
"0.0","0.00525","0.00525","23","0","ILOG2"
"0.0","0.00112","0.00112","2","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1","0","VERIFY"
"0.0","0.000125","0.000125","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
