"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00375","9,178","1","1",".TAU_application"
"100.0","0.139","9,178","1","109.5","FT"
"94.5","8,674","8,674","1","0","MPI_Finalize()"
"4.0","0.126","365","1","10.5","SETUP"
"4.0","363","363","1","0","MPI_Init()"
"1.4","0.0823","124","22","88","FFT"
"0.7","4","60","4224","25344","CFFTZ"
"0.6","56","56","25344","0","FFTZ2"
"0.6","11","51","44","2860","CFFTS1"
"0.5","0.032","41","20","60","TRANSPOSE_X_YZ"
"0.4","0.0338","34","22","22","TRANSPOSE2_GLOBAL"
"0.4","34","34","22","0","MPI_Alltoall()"
"0.3","4","25","22","1430","CFFTS2"
"0.1","10","10","22","0","TRANSPOSE2_LOCAL"
"0.1","7","7","20","0","EVOLVE"
"0.1","0.0112","6","2","6","TRANSPOSE_XY_Z"
"0.0","3","3","2","0","COMPUTE_INDEXMAP"
"0.0","2","2","22","0","TRANSPOSE2_FINISH"
"0.0","0.0173","1","2","68","COMPUTE_INITIAL_CONDITIONS"
"0.0","1","1","32","0","VRANLC"
"0.0","0.786","0.786","5","0","MPI_Bcast()"
"0.0","0.333","0.472","20","20","CHECKSUM"
"0.0","0.398","0.398","1","0","MPI_Barrier()"
"0.0","0.225","0.225","2","0","MPI_Comm_split()"
"0.0","0.147","0.147","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.14","0.14","20","0","MPI_Reduce()"
"0.0","0.0435","0.0435","0.25","0","PRINT_RESULTS"
"0.0","0.0403","0.0403","2","2","FFT_INIT"
"0.0","0.0288","0.0288","1","0","ALLOC_SPACE"
"0.0","0.0243","0.025","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0107","0.0185","4","56.5","IPOW46"
"0.0","0.0138","0.0138","88.5","0","RANDLC"
"0.0","0.0135","0.0135","68","0","ILOG2"
"0.0","0.0055","0.0055","32","0","TIMER_CLEAR"
"0.0","0.0055","0.0055","2","0","TIMER_START"
"0.0","0.00225","0.00225","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","0.25","0","SET_CLASS"
"0.0","0.00025","0.00025","1","0","VERIFY"
"0.0","0","0","1.25","0","TIMER_READ"
