"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00438","905","1","1",".TAU_application"
"100.0","0.106","905","1","124.25","FT"
"59.3","536","536","1","0","MPI_Finalize()"
"39.4","0.0815","356","1","10.25","SETUP"
"39.2","354","354","1","0","MPI_Init()"
"1.1","0.0398","10","27","108","FFT"
"0.6","0.986","5","648","3240","CFFTZ"
"0.5","0.79","4","54","486","CFFTS1"
"0.5","4","4","3240","0","FFTZ2"
"0.4","0.0203","3","27","27","TRANSPOSE2_GLOBAL"
"0.4","3","3","27","0","MPI_Alltoall()"
"0.3","0.0194","3","25","75","TRANSPOSE_X_YZ"
"0.2","0.322","2","27","243","CFFTS2"
"0.1","0.0139","1","2","6","TRANSPOSE_XY_Z"
"0.1","0.932","0.932","5","0","MPI_Bcast()"
"0.1","0.151","0.764","25","25","CHECKSUM"
"0.1","0.613","0.613","25","0","MPI_Reduce()"
"0.1","0.566","0.566","27","0","TRANSPOSE2_LOCAL"
"0.0","0.451","0.451","2","0","COMPUTE_INDEXMAP"
"0.0","0.399","0.399","2","0","MPI_Comm_split()"
"0.0","0.346","0.346","25","0","EVOLVE"
"0.0","0.166","0.166","27","0","TRANSPOSE2_FINISH"
"0.0","0.008","0.0975","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.0701","0.0701","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0666","0.0666","8","0","VRANLC"
"0.0","0.0391","0.0391","1","0","MPI_Barrier()"
"0.0","0.0312","0.0319","2","2","FFT_INIT"
"0.0","0.0245","0.0251","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0106","0.0208","4","52.25","IPOW46"
"0.0","0.0186","0.0186","83","0","ILOG2"
"0.0","0.0177","0.0177","1","0","ALLOC_SPACE"
"0.0","0.0177","0.0177","0.125","0","PRINT_RESULTS"
"0.0","0.0123","0.0123","60.25","0","RANDLC"
"0.0","0.0085","0.0085","2","0","TIMER_START"
"0.0","0.00625","0.00625","32","0","TIMER_CLEAR"
"0.0","0.00112","0.00112","2","0","TIMER_STOP"
"0.0","0.000375","0.000375","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","VERIFY"
