"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00373","787","1","1",".TAU_application"
"100.0","0.081","787","1","64.0312","FT"
"50.7","0.0443","399","1","10.0312","SETUP"
"50.4","397","397","1","0","MPI_Init()"
"44.8","352","352","1","0","MPI_Finalize()"
"3.8","0.0351","29","7","28","FFT"
"1.6","0.00839","12","7","7","TRANSPOSE2_GLOBAL"
"1.6","12","12","7","0","MPI_Alltoall()"
"1.4","1","11","336","2352","CFFTZ"
"1.3","10","10","2352","0","FFTZ2"
"1.2","1","9","14","238","CFFTS1"
"1.1","0.00842","8","2","6","TRANSPOSE_XY_Z"
"0.9","0.00523","7","5","15","TRANSPOSE_X_YZ"
"0.6","1","4","7","119","CFFTS2"
"0.4","2","2","2","0","COMPUTE_INDEXMAP"
"0.2","1","1","7","0","TRANSPOSE2_LOCAL"
"0.2","1","1","2","0","MPI_Comm_split()"
"0.1","1","1","7","0","TRANSPOSE2_FINISH"
"0.1","0.9","0.9","5","0","MPI_Bcast()"
"0.1","0.0334","0.834","5","5","CHECKSUM"
"0.1","0.8","0.8","5","0","MPI_Reduce()"
"0.1","0.698","0.698","5","0","EVOLVE"
"0.1","0.00673","0.523","2","12","COMPUTE_INITIAL_CONDITIONS"
"0.1","0.489","0.489","4","0","VRANLC"
"0.0","0.303","0.303","1","0","MPI_Barrier()"
"0.0","0.0513","0.0519","2","2","FFT_INIT"
"0.0","0.0267","0.0275","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0135","0.0264","4","77.5625","IPOW46"
"0.0","0.023","0.023","1","0","ALLOC_SPACE"
"0.0","0.0228","0.0228","2","0","TIMER_START"
"0.0","0.0137","0.0137","81.5625","0","RANDLC"
"0.0","0.00591","0.00591","0.015625","0","CHECK_TIMER_FLAG"
"0.0","0.00562","0.00562","32","0","TIMER_CLEAR"
"0.0","0.00444","0.00444","23","0","ILOG2"
"0.0","0.00278","0.00278","0.015625","0","PRINT_RESULTS"
"0.0","0.00145","0.00145","2","0","TIMER_STOP"
"0.0","0.000359","0.000359","1","0","MPI_Comm_rank()"
"0.0","0.000359","0.000359","1","0","MPI_Comm_size()"
"0.0","0.000234","0.000234","1.01562","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","VERIFY"
"0.0","1.56E-05","1.56E-05","0.015625","0","SET_CLASS"
