"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0045","3,864","1","1",".TAU_application"
"100.0","0.191","3,864","1","79.25","FT"
"67.4","0.216","2,604","12","48","FFT"
"29.0","22","1,120","18432","147456","CFFTZ"
"28.4","1,098","1,098","147456","0","FFTZ2"
"24.3","198","938","24","12312","CFFTS1"
"21.2","0.0296","818","10","30","TRANSPOSE_X_YZ"
"18.8","0.0329","727","12","12","TRANSPOSE2_GLOBAL"
"18.8","727","727","12","0","MPI_Alltoall()"
"15.2","588","588","1","0","MPI_Finalize()"
"13.8","152","533","12","6156","CFFTS2"
"8.4","0.0804","326","1","10.25","SETUP"
"8.4","322","322","1","0","MPI_Init()"
"8.1","0.0226","314","2","6","TRANSPOSE_XY_Z"
"7.5","289","289","12","0","TRANSPOSE2_LOCAL"
"4.9","190","190","2","0","COMPUTE_INDEXMAP"
"3.0","115","115","12","0","TRANSPOSE2_FINISH"
"2.9","112","112","10","0","EVOLVE"
"0.6","0.144","22","10","10","CHECKSUM"
"0.6","22","22","10","0","MPI_Reduce()"
"0.5","0.0294","18","2","132","COMPUTE_INITIAL_CONDITIONS"
"0.5","18","18","64","0","VRANLC"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.894","0.894","2","0","MPI_Comm_split()"
"0.0","0.862","0.862","1","0","MPI_Barrier()"
"0.0","0.853","0.853","5","0","MPI_Bcast()"
"0.0","0.0925","0.0926","2","2","FFT_INIT"
"0.0","0.0599","0.0599","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.0222","0.0227","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0119","0.0217","4","80","IPOW46"
"0.0","0.0198","0.0198","144","0","RANDLC"
"0.0","0.0179","0.0179","0.125","0","PRINT_RESULTS"
"0.0","0.0095","0.0095","38","0","ILOG2"
"0.0","0.00838","0.00838","2","0","TIMER_START"
"0.0","0.00462","0.00462","32","0","TIMER_CLEAR"
"0.0","0.00175","0.00175","2","0","TIMER_STOP"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","VERIFY"
"0.0","0.000125","0.000125","0.125","0","SET_CLASS"
"0.0","0.000125","0.000125","1.125","0","TIMER_READ"
"0.0","0","0","1","0","MPI_Comm_rank()"
