"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00469","877","1","1",".TAU_application"
"100.0","0.106","877","1","124.125","FT"
"57.6","505","505","1","0","MPI_Finalize()"
"36.8","0.233","323","1","10.125","SETUP"
"36.6","321","321","1","0","MPI_Init()"
"4.9","0.0499","43","27","108","FFT"
"2.3","1","19","1296","7776","CFFTZ"
"2.1","18","18","7776","0","FFTZ2"
"1.9","3","16","54","918","CFFTS1"
"1.7","0.0241","14","27","27","TRANSPOSE2_GLOBAL"
"1.7","14","14","27","0","MPI_Alltoall()"
"1.6","0.0238","14","25","75","TRANSPOSE_X_YZ"
"0.9","1","8","27","459","CFFTS2"
"0.5","0.00856","4","2","6","TRANSPOSE_XY_Z"
"0.3","2","2","27","0","TRANSPOSE2_LOCAL"
"0.2","1","1","2","0","COMPUTE_INDEXMAP"
"0.2","1","1","25","0","EVOLVE"
"0.1","0.136","1","25","25","CHECKSUM"
"0.1","1","1","5","0","MPI_Bcast()"
"0.1","1","1","25","0","MPI_Reduce()"
"0.1","1","1","27","0","TRANSPOSE2_FINISH"
"0.1","0.54","0.54","2","0","MPI_Comm_split()"
"0.0","0.00944","0.297","2","20","COMPUTE_INITIAL_CONDITIONS"
"0.0","0.262","0.262","8","0","VRANLC"
"0.0","0.133","0.133","1","0","MPI_Barrier()"
"0.0","0.0432","0.0432","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0402","0.0406","2","2","FFT_INIT"
"0.0","0.0252","0.026","1","2","GET_ACTIVE_NPROCS"
"0.0","0.025","0.025","1","0","ALLOC_SPACE"
"0.0","0.0129","0.0244","4","64.375","IPOW46"
"0.0","0.0158","0.0158","83","0","ILOG2"
"0.0","0.0128","0.0128","72.375","0","RANDLC"
"0.0","0.00844","0.00844","0.0625","0","PRINT_RESULTS"
"0.0","0.0075","0.0075","2","0","TIMER_START"
"0.0","0.00631","0.00631","32","0","TIMER_CLEAR"
"0.0","0.00137","0.00137","2","0","TIMER_STOP"
"0.0","0.000562","0.000562","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1","0","VERIFY"
"0.0","6.25E-05","6.25E-05","0.0625","0","SET_CLASS"
"0.0","6.25E-05","6.25E-05","1.0625","0","TIMER_READ"
