"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00675","964","1","1",".TAU_application"
"100.0","0.131","964","1","80.1875","MG_MPI"
"68.0","655","655","1","0","MPI_Finalize()"
"31.5","304","304","1","0","MPI_Init()"
"0.2","0.203","1","84","1240","COMM3"
"0.2","0.0356","1","16","96","MG3P"
"0.1","1","1","424","0","MPI_Wait()"
"0.1","0.15","1","408","408","TAKE3"
"0.1","0.0259","0.988","34","34","RESID"
"0.1","0.0486","0.902","2","122","ZRAN3"
"0.1","0.729","0.729","7","0","MPI_Bcast()"
"0.1","0.696","0.696","88","0","MPI_Allreduce()"
"0.1","0.0116","0.634","32","32","PSINV"
"0.0","0.155","0.477","408","408","GIVE3"
"0.0","0.0174","0.456","16","16","INTERP"
"0.0","0.0129","0.439","16","48","COMM3_EX"
"0.0","0.434","0.434","6","0","MPI_Barrier()"
"0.0","0.00613","0.402","16","16","TAKE3_EX"
"0.0","0.33","0.33","424","0","MPI_Send()"
"0.0","0.155","0.28","424","424","READY"
"0.0","0.00531","0.202","16","16","RPRJ3"
"0.0","0.125","0.125","424","0","MPI_Irecv()"
"0.0","0.004","0.103","4","8","NORM2U3"
"0.0","0.0262","0.0284","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0281","0.0281","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.00619","0.013","16","16","GIVE3_EX"
"0.0","0.0127","0.0127","0.0625","0","PRINT_RESULTS"
"0.0","0.00562","0.0119","6","33.75","POWER"
"0.0","0.00788","0.00788","1","0","MPI_Reduce()"
"0.0","0.00775","0.00775","36","0","ZERO3"
"0.0","0.00769","0.00769","41.75","0","RANDLC"
"0.0","0.00744","0.00744","1","0","ALLOC_SPACE"
"0.0","0.00669","0.00669","2","0","TIMER_START"
"0.0","0.005","0.005","2","0","SETUP"
"0.0","0.00331","0.00331","17","0","TIMER_CLEAR"
"0.0","0.00275","0.00275","16","0","BUBBLE"
"0.0","0.00194","0.00194","1","0","MPI_Comm_size()"
"0.0","0.00106","0.00106","4","0","VRANLC"
"0.0","0.000812","0.000812","2","0","TIMER_STOP"
"0.0","0.000313","0.000313","1.0625","0","TIMER_READ"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
