"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00629","1,570","1","1",".TAU_application"
"100.0","0.393","1,570","1","110.006","MG_MPI"
"41.3","648","648","1","0","MPI_Init()"
"32.3","507","507","1","0","MPI_Finalize()"
"18.2","0.542","285","31","1271","MG3P"
"13.2","135","208","281","281","RESID"
"9.5","1","149","810","12159.1","COMM3"
"5.3","41","82","279","279","PSINV"
"4.3","9","67","4005.56","4005.56","TAKE3"
"4.2","66","66","4145.06","0","MPI_Wait()"
"3.9","12","61","4005.56","4005.56","GIVE3"
"3.1","49","49","4145.06","0","MPI_Send()"
"3.1","14","48","248","248","RPRJ3"
"2.4","28","37","248","248","INTERP"
"1.4","3","22","2","17053.7","ZRAN3"
"1.2","15","18","4145.06","4145.06","READY"
"0.7","11","11","88","0","MPI_Allreduce()"
"0.6","0.142","9","248","418.5","COMM3_EX"
"0.5","0.0519","8","139.5","139.5","TAKE3_EX"
"0.4","6","6","394.406","0","ZERO3"
"0.4","5","5","6","0","MPI_Barrier()"
"0.3","1","5","4","8","NORM2U3"
"0.2","2","2","4145.06","0","MPI_Irecv()"
"0.1","2","2","8192","0","VRANLC"
"0.1","1","1","8443.29","0","RANDLC"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.1","1","1","7","0","MPI_Bcast()"
"0.0","0.0525","0.271","139.5","139.5","GIVE3_EX"
"0.0","0.0818","0.0818","445.73","0","BUBBLE"
"0.0","0.0236","0.0427","6","121.293","POWER"
"0.0","0.0346","0.0354","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0194","0.0194","2","0","TIMER_START"
"0.0","0.0167","0.0167","2","0","SETUP"
"0.0","0.0147","0.0147","1","0","MPI_Reduce()"
"0.0","0.00319","0.00319","17","0","TIMER_CLEAR"
"0.0","0.00147","0.00147","2","0","TIMER_STOP"
"0.0","0.00113","0.00113","0.00195312","0","CHECK_TIMER_FLAG"
"0.0","0.000535","0.000535","1","0","MPI_Comm_size()"
"0.0","0.000266","0.000266","1","0","MPI_Comm_rank()"
"0.0","0.000264","0.000264","0.00195312","0","PRINT_RESULTS"
"0.0","0.000158","0.000158","1.00195","0","TIMER_READ"
