"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00669","963","1","1",".TAU_application"
"100.0","0.141","963","1","100.188","MG_MPI"
"65.9","634","634","1","0","MPI_Finalize()"
"33.6","324","324","1","0","MPI_Init()"
"0.2","1","1","88","0","MPI_Allreduce()"
"0.1","0.164","1","108","1026","COMM3"
"0.1","0.00375","1","4","8","NORM2U3"
"0.1","0.0447","1","26","130","MG3P"
"0.1","0.0476","0.84","2","101","ZRAN3"
"0.1","0.717","0.717","7","0","MPI_Bcast()"
"0.1","0.117","0.717","324","324","TAKE3"
"0.1","0.0248","0.685","54","54","RESID"
"0.1","0.0166","0.658","52","52","PSINV"
"0.1","0.6","0.6","324","0","MPI_Wait()"
"0.0","0.453","0.453","6","0","MPI_Barrier()"
"0.0","0.114","0.238","324","324","GIVE3"
"0.0","0.116","0.215","324","324","READY"
"0.0","0.124","0.124","324","0","MPI_Send()"
"0.0","0.0986","0.0986","324","0","MPI_Irecv()"
"0.0","0.0274","0.0283","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0268","0.0268","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0211","0.0211","84","0","ZERO3"
"0.0","0.0149","0.0193","26","26","INTERP"
"0.0","0.0108","0.0108","2","0","TIMER_START"
"0.0","0.0055","0.00956","6","23.125","POWER"
"0.0","0.00887","0.00887","0.0625","0","PRINT_RESULTS"
"0.0","0.00806","0.00806","1","0","MPI_Reduce()"
"0.0","0.00731","0.00731","1","0","ALLOC_SPACE"
"0.0","0.00481","0.00481","27.125","0","RANDLC"
"0.0","0.00444","0.00444","26","0","COMM3_EX"
"0.0","0.00325","0.00325","2","0","SETUP"
"0.0","0.00313","0.00313","17","0","TIMER_CLEAR"
"0.0","0.000812","0.000812","2","0","TIMER_STOP"
"0.0","0.000687","0.000687","2","0","BUBBLE"
"0.0","0.000625","0.000625","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","1","0","VRANLC"
"0.0","0.000188","0.000188","1.0625","0","TIMER_READ"
