"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00887","959","1","1",".TAU_application"
"100.0","0.135","959","1","60.1875","MG_MPI"
"66.7","640","640","1","0","MPI_Finalize()"
"32.9","315","315","1","0","MPI_Init()"
"0.2","0.141","1","52","834","COMM3"
"0.1","0.0256","1","6","66","MG3P"
"0.1","0.0674","0.989","2","216.375","ZRAN3"
"0.1","0.767","0.767","282","0","MPI_Wait()"
"0.1","0.721","0.721","88","0","MPI_Allreduce()"
"0.1","0.102","0.716","276","276","TAKE3"
"0.1","0.683","0.683","7","0","MPI_Bcast()"
"0.1","0.0107","0.653","20","20","RESID"
"0.0","0.456","0.456","6","0","MPI_Barrier()"
"0.0","0.096","0.44","276","276","GIVE3"
"0.0","0.00887","0.435","18","18","PSINV"
"0.0","0.347","0.347","282","0","MPI_Send()"
"0.0","0.00494","0.242","12","12","RPRJ3"
"0.0","0.11","0.191","282","282","READY"
"0.0","0.0166","0.19","12","12","INTERP"
"0.0","0.00819","0.173","12","18","COMM3_EX"
"0.0","0.00256","0.156","6","6","TAKE3_EX"
"0.0","0.00387","0.0965","4","8","NORM2U3"
"0.0","0.0816","0.0816","282","0","MPI_Irecv()"
"0.0","0.0334","0.0341","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0267","0.0267","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.00887","0.0161","6","44.875","POWER"
"0.0","0.0149","0.0149","84.375","0","BUBBLE"
"0.0","0.0114","0.0114","2","0","TIMER_START"
"0.0","0.0107","0.0107","66.875","0","RANDLC"
"0.0","0.0103","0.0103","1","0","ALLOC_SPACE"
"0.0","0.0085","0.0085","1","0","MPI_Reduce()"
"0.0","0.00794","0.00794","0.0625","0","PRINT_RESULTS"
"0.0","0.00756","0.00756","22","0","ZERO3"
"0.0","0.00219","0.00519","6","6","GIVE3_EX"
"0.0","0.00494","0.00494","2","0","SETUP"
"0.0","0.00344","0.00344","17","0","TIMER_CLEAR"
"0.0","0.00313","0.00313","16","0","VRANLC"
"0.0","0.00119","0.00119","2","0","TIMER_STOP"
"0.0","0.000438","0.000438","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1","0","MPI_Comm_size()"
"0.0","0.000125","0.000125","1.0625","0","TIMER_READ"
