"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00597","3,657","1","1",".TAU_application"
"100.0","0.529","3,657","1","150.023","MG_MPI"
"45.8","1","1,676","51","2091","MG3P"
"32.2","803","1,176","461","461","RESID"
"23.3","853","853","1","0","MPI_Init()"
"19.2","3","700","1330","21013.9","COMM3"
"14.1","516","516","1","0","MPI_Finalize()"
"13.8","310","505","459","459","PSINV"
"10.7","60","390","6947.25","6947.25","GIVE3"
"9.0","329","329","7125.75","0","MPI_Send()"
"7.3","140","267","408","408","RPRJ3"
"6.8","229","247","408","408","INTERP"
"5.2","42","191","6947.25","6947.25","TAKE3"
"4.5","163","163","7125.75","0","MPI_Wait()"
"3.2","111","118","7125.75","7125.75","READY"
"1.3","15","47","2","33490.9","ZRAN3"
"0.9","33","33","584.125","0","ZERO3"
"0.5","0.233","18","408","535.5","COMM3_EX"
"0.4","0.0691","15","178.5","178.5","TAKE3_EX"
"0.3","11","11","6","0","MPI_Barrier()"
"0.3","8","11","4","8","NORM2U3"
"0.2","6","6","7125.75","0","MPI_Irecv()"
"0.2","6","6","16384","0","VRANLC"
"0.1","3","3","88","0","MPI_Allreduce()"
"0.1","2","2","16633","0","RANDLC"
"0.0","1","1","1","0","ALLOC_SPACE"
"0.0","0.955","0.955","7","0","MPI_Bcast()"
"0.0","0.0708","0.215","178.5","178.5","GIVE3_EX"
"0.0","0.0835","0.0835","498.875","0","BUBBLE"
"0.0","0.0238","0.0415","6","118.969","POWER"
"0.0","0.0332","0.0339","1","2","GET_ACTIVE_NPROCS"
"0.0","0.03","0.03","2","0","TIMER_START"
"0.0","0.0148","0.0148","1","0","MPI_Reduce()"
"0.0","0.011","0.011","2","0","SETUP"
"0.0","0.00367","0.00367","0.0078125","0","CHECK_TIMER_FLAG"
"0.0","0.00281","0.00281","17","0","TIMER_CLEAR"
"0.0","0.00166","0.00166","2","0","TIMER_STOP"
"0.0","0.000969","0.000969","0.0078125","0","PRINT_RESULTS"
"0.0","0.000508","0.000508","1","0","MPI_Comm_size()"
"0.0","0.000211","0.000211","1","0","MPI_Comm_rank()"
"0.0","0.000148","0.000148","1.00781","0","TIMER_READ"
