"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.0065","6,932","1","1",".TAU_application"
"100.0","0.247","6,932","1","61.5","MG_MPI"
"95.2","6,601","6,601","1","0","MPI_Finalize()"
"4.7","328","328","1","0","MPI_Init()"
"0.0","0.0485","0.753","2","213","ZRAN3"
"0.0","0.546","0.546","6","0","MPI_Barrier()"
"0.0","0.081","0.516","34","612","COMM3"
"0.0","0.366","0.366","7","0","MPI_Bcast()"
"0.0","0.0145","0.358","6","36","MG3P"
"0.0","0.216","0.216","0.5","0","CHECK_TIMER_FLAG"
"0.0","0.006","0.209","14","14","RESID"
"0.0","0.0655","0.179","204","204","TAKE3"
"0.0","0.0055","0.165","12","12","PSINV"
"0.0","0.152","0.152","88","0","MPI_Allreduce()"
"0.0","0.0645","0.148","204","204","GIVE3"
"0.0","0.114","0.114","204","0","MPI_Wait()"
"0.0","0.068","0.108","204","204","READY"
"0.0","0.001","0.089","6","6","RPRJ3"
"0.0","0.0835","0.0835","204","0","MPI_Send()"
"0.0","0.063","0.063","0.5","0","PRINT_RESULTS"
"0.0","0.0405","0.0405","204","0","MPI_Irecv()"
"0.0","0.0255","0.0275","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0015","0.0215","4","8","NORM2U3"
"0.0","0.015","0.015","2","0","TIMER_START"
"0.0","0.0125","0.0125","81","0","BUBBLE"
"0.0","0.0065","0.0105","6","27","POWER"
"0.0","0.009","0.01","6","6","INTERP"
"0.0","0.006","0.006","1","0","ALLOC_SPACE"
"0.0","0.006","0.006","49","0","RANDLC"
"0.0","0.005","0.005","1","0","MPI_Reduce()"
"0.0","0.004","0.004","10","0","ZERO3"
"0.0","0.0035","0.0035","17","0","TIMER_CLEAR"
"0.0","0.003","0.003","2","0","SETUP"
"0.0","0.003","0.003","16","0","VRANLC"
"0.0","0.002","0.002","1","0","MPI_Comm_size()"
"0.0","0.001","0.001","6","0","COMM3_EX"
"0.0","0.0005","0.0005","1.5","0","TIMER_READ"
"0.0","0.0005","0.0005","2","0","TIMER_STOP"
"0.0","0","0","1","0","MPI_Comm_rank()"
