"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00706","999","1","1",".TAU_application"
"100.0","0.151","999","1","90.1875","MG_MPI"
"64.8","647","647","1","0","MPI_Finalize()"
"34.0","340","340","1","0","MPI_Init()"
"0.7","0.628","6","235","3873","COMM3"
"0.6","0.108","6","21","336","MG3P"
"0.3","3","3","1305","0","MPI_Wait()"
"0.3","0.511","3","1284","1284","TAKE3"
"0.3","2","2","88","0","MPI_Allreduce()"
"0.3","0.0929","2","86","86","RESID"
"0.2","0.00562","2","4","8","NORM2U3"
"0.2","0.0649","2","84","84","PSINV"
"0.2","0.507","1","1284","1284","GIVE3"
"0.2","0.101","1","2","407","ZRAN3"
"0.1","0.0348","1","63","63","RPRJ3"
"0.1","1","1","1305","0","MPI_Send()"
"0.1","0.561","0.972","1305","1305","READY"
"0.1","0.709","0.709","7","0","MPI_Bcast()"
"0.1","0.0645","0.673","63","63","INTERP"
"0.1","0.0258","0.609","63","63","COMM3_EX"
"0.1","0.00788","0.548","21","21","TAKE3_EX"
"0.0","0.447","0.447","6","0","MPI_Barrier()"
"0.0","0.411","0.411","1305","0","MPI_Irecv()"
"0.0","0.0322","0.0322","175","0","BUBBLE"
"0.0","0.0309","0.0309","88","0","ZERO3"
"0.0","0.03","0.0308","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0276","0.0276","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0127","0.022","6","56","POWER"
"0.0","0.0216","0.0216","130","0","RANDLC"
"0.0","0.00906","0.0199","21","21","GIVE3_EX"
"0.0","0.0166","0.0166","1","0","ALLOC_SPACE"
"0.0","0.0126","0.0126","1","0","MPI_Reduce()"
"0.0","0.0116","0.0116","64","0","VRANLC"
"0.0","0.00931","0.00931","0.0625","0","PRINT_RESULTS"
"0.0","0.00894","0.00894","2","0","TIMER_START"
"0.0","0.00675","0.00675","2","0","SETUP"
"0.0","0.00294","0.00294","17","0","TIMER_CLEAR"
"0.0","0.000875","0.000875","2","0","TIMER_STOP"
"0.0","0.000625","0.000625","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1.0625","0","TIMER_READ"
