"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00609","1,378","1","1",".TAU_application"
"100.0","0.405","1,378","1","58.0234","MG_MPI"
"39.1","538","538","1","0","MPI_Init()"
"37.3","514","514","1","0","MPI_Finalize()"
"12.8","0.13","175","5","205","MG3P"
"10.4","93","142","47","47","RESID"
"6.8","0.404","93","134","2125.12","COMM3"
"4.0","30","54","45","45","PSINV"
"3.9","7","53","702.75","702.75","GIVE3"
"3.6","15","49","2","33490.9","ZRAN3"
"3.3","45","45","720.25","0","MPI_Send()"
"2.0","13","28","40","40","RPRJ3"
"1.9","5","26","702.75","702.75","TAKE3"
"1.7","22","24","40","40","INTERP"
"1.7","23","23","720.25","0","MPI_Wait()"
"1.3","17","17","60.875","0","ZERO3"
"1.0","12","13","720.25","720.25","READY"
"0.8","11","11","6","0","MPI_Barrier()"
"0.8","8","11","4","8","NORM2U3"
"0.5","6","6","16384","0","VRANLC"
"0.4","5","5","88","0","MPI_Allreduce()"
"0.2","2","2","16633","0","RANDLC"
"0.1","0.0288","1","40","52.5","COMM3_EX"
"0.1","0.00736","1","17.5","17.5","TAKE3_EX"
"0.1","1","1","1","0","ALLOC_SPACE"
"0.1","1","1","7","0","MPI_Bcast()"
"0.1","0.773","0.773","720.25","0","MPI_Irecv()"
"0.0","0.0872","0.0872","498.875","0","BUBBLE"
"0.0","0.0245","0.0422","6","118.969","POWER"
"0.0","0.0377","0.0384","1","2","GET_ACTIVE_NPROCS"
"0.0","0.00728","0.0379","17.5","17.5","GIVE3_EX"
"0.0","0.0196","0.0196","2","0","SETUP"
"0.0","0.0161","0.0161","2","0","TIMER_START"
"0.0","0.0152","0.0152","1","0","MPI_Reduce()"
"0.0","0.00438","0.00438","0.0078125","0","CHECK_TIMER_FLAG"
"0.0","0.0028","0.0028","17","0","TIMER_CLEAR"
"0.0","0.00163","0.00163","2","0","TIMER_STOP"
"0.0","0.0012","0.0012","0.0078125","0","PRINT_RESULTS"
"0.0","0.000492","0.000492","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.000148","0.000148","1.00781","0","TIMER_READ"
