"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00775","981","1","1",".TAU_application"
"100.0","0.148","981","1","100.188","MG_MPI"
"66.8","655","655","1","0","MPI_Finalize()"
"32.5","319","319","1","0","MPI_Init()"
"0.3","0.357","3","134","1970","COMM3"
"0.3","0.0593","2","26","156","MG3P"
"0.2","1","1","674","0","MPI_Wait()"
"0.2","0.0356","1","54","54","RESID"
"0.1","0.265","1","648","648","TAKE3"
"0.1","0.0215","1","52","52","PSINV"
"0.1","0.0535","0.934","2","122","ZRAN3"
"0.1","0.847","0.847","7","0","MPI_Bcast()"
"0.1","0.274","0.79","648","648","GIVE3"
"0.1","0.0238","0.734","26","26","INTERP"
"0.1","0.0233","0.71","26","78","COMM3_EX"
"0.1","0.708","0.708","88","0","MPI_Allreduce()"
"0.1","0.0121","0.643","26","26","TAKE3_EX"
"0.1","0.53","0.53","674","0","MPI_Send()"
"0.1","0.293","0.511","674","674","READY"
"0.0","0.381","0.381","6","0","MPI_Barrier()"
"0.0","0.0103","0.314","26","26","RPRJ3"
"0.0","0.218","0.218","674","0","MPI_Irecv()"
"0.0","0.00369","0.0884","4","8","NORM2U3"
"0.0","0.0314","0.0339","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0333","0.0333","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0113","0.0243","26","26","GIVE3_EX"
"0.0","0.0141","0.0141","56","0","ZERO3"
"0.0","0.00788","0.014","6","33.75","POWER"
"0.0","0.0123","0.0123","2","0","TIMER_START"
"0.0","0.00875","0.00875","1","0","MPI_Reduce()"
"0.0","0.00775","0.00775","41.75","0","RANDLC"
"0.0","0.00756","0.00756","1","0","ALLOC_SPACE"
"0.0","0.0075","0.0075","0.0625","0","PRINT_RESULTS"
"0.0","0.00556","0.00556","2","0","SETUP"
"0.0","0.00438","0.00438","16","0","BUBBLE"
"0.0","0.00344","0.00344","17","0","TIMER_CLEAR"
"0.0","0.00231","0.00231","2","0","TIMER_STOP"
"0.0","0.00219","0.00219","1","0","MPI_Comm_size()"
"0.0","0.000687","0.000687","4","0","VRANLC"
"0.0","0.000313","0.000313","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1.0625","0","TIMER_READ"
