"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00925","984","1","1",".TAU_application"
"100.0","0.147","984","1","90.375","MG_MPI"
"68.0","668","668","1","0","MPI_Finalize()"
"31.5","310","310","1","0","MPI_Init()"
"0.3","0.367","3","172","3096","COMM3"
"0.3","0.061","2","21","231","MG3P"
"0.1","0.0355","1","65","65","RESID"
"0.1","0.311","1","1032","1032","TAKE3"
"0.1","0.0276","1","63","63","PSINV"
"0.1","0.321","0.985","1032","1032","GIVE3"
"0.1","0.946","0.946","1032","0","MPI_Wait()"
"0.1","0.0152","0.766","42","42","RPRJ3"
"0.1","0.664","0.664","1032","0","MPI_Send()"
"0.1","0.63","0.63","7","0","MPI_Bcast()"
"0.1","0.331","0.582","1032","1032","READY"
"0.1","0.0635","0.563","2","282","ZRAN3"
"0.0","0.41","0.41","88","0","MPI_Allreduce()"
"0.0","0.251","0.251","1032","0","MPI_Irecv()"
"0.0","0.243","0.243","6","0","MPI_Barrier()"
"0.0","0.00425","0.0546","4","8","NORM2U3"
"0.0","0.0534","0.0534","0.125","0","CHECK_TIMER_FLAG"
"0.0","0.032","0.0366","42","42","INTERP"
"0.0","0.0241","0.0245","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0165","0.0165","0.125","0","PRINT_RESULTS"
"0.0","0.0152","0.0152","114","0","BUBBLE"
"0.0","0.007","0.0132","6","41.75","POWER"
"0.0","0.0111","0.0111","83.75","0","RANDLC"
"0.0","0.0105","0.0105","1","0","ALLOC_SPACE"
"0.0","0.0105","0.0105","46","0","ZERO3"
"0.0","0.00775","0.00775","1","0","MPI_Reduce()"
"0.0","0.006","0.006","2","0","TIMER_START"
"0.0","0.00475","0.00475","32","0","VRANLC"
"0.0","0.00462","0.00462","42","0","COMM3_EX"
"0.0","0.00425","0.00425","2","0","SETUP"
"0.0","0.0025","0.0025","17","0","TIMER_CLEAR"
"0.0","0.00025","0.00025","1","0","MPI_Comm_rank()"
"0.0","0.00025","0.00025","2","0","TIMER_STOP"
"0.0","0.000125","0.000125","1","0","MPI_Comm_size()"
"0.0","0","0","1.125","0","TIMER_READ"
