"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00647","872","1","1",".TAU_application"
"100.0","0.178","872","1","80.0938","MG_MPI"
"62.4","544","544","1","0","MPI_Finalize()"
"37.1","323","323","1","0","MPI_Init()"
"0.3","2","2","88","0","MPI_Allreduce()"
"0.2","0.00387","1","4","8","NORM2U3"
"0.1","0.0508","1","2","99","ZRAN3"
"0.1","0.714","0.714","7","0","MPI_Bcast()"
"0.1","0.573","0.573","6","0","MPI_Barrier()"
"0.1","0.0758","0.488","68","357","COMM3"
"0.0","0.0336","0.406","16","80","MG3P"
"0.0","0.0178","0.253","34","34","RESID"
"0.0","0.0117","0.241","32","32","PSINV"
"0.0","0.0425","0.228","102","102","TAKE3"
"0.0","0.185","0.185","102","0","MPI_Wait()"
"0.0","0.0437","0.0905","102","102","GIVE3"
"0.0","0.0446","0.0814","102","102","READY"
"0.0","0.0467","0.0467","102","0","MPI_Send()"
"0.0","0.0367","0.0367","102","0","MPI_Irecv()"
"0.0","0.0299","0.0304","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0181","0.0181","71","0","ZERO3"
"0.0","0.0109","0.0137","16","16","INTERP"
"0.0","0.0133","0.0133","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.00653","0.0108","6","23.9375","POWER"
"0.0","0.00953","0.00953","2","0","TIMER_START"
"0.0","0.00859","0.00859","1","0","ALLOC_SPACE"
"0.0","0.00769","0.00769","1","0","MPI_Reduce()"
"0.0","0.00516","0.00516","2","0","SETUP"
"0.0","0.00494","0.00494","27.4375","0","RANDLC"
"0.0","0.00419","0.00419","0.03125","0","PRINT_RESULTS"
"0.0","0.00328","0.00328","17","0","TIMER_CLEAR"
"0.0","0.00278","0.00278","16","0","COMM3_EX"
"0.0","0.000656","0.000656","2","0","TIMER_STOP"
"0.0","0.000313","0.000313","1","0","BUBBLE"
"0.0","0.000313","0.000313","1","0","MPI_Comm_rank()"
"0.0","0.000219","0.000219","1.03125","0","TIMER_READ"
"0.0","0.000188","0.000188","0.5","0","VRANLC"
"0.0","0.000156","0.000156","1","0","MPI_Comm_size()"
