"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00975","985","1","1",".TAU_application"
"100.0","0.147","985","1","80.1875","MG_MPI"
"60.1","592","592","1","0","MPI_Finalize()"
"39.1","384","384","1","0","MPI_Init()"
"0.5","0.0975","4","16","336","MG3P"
"0.4","0.467","4","228","3832","COMM3"
"0.2","0.239","1","82","82","RESID"
"0.2","0.44","1","1272","1272","TAKE3"
"0.2","1","1","1288","0","MPI_Wait()"
"0.1","0.136","1","80","80","PSINV"
"0.1","0.449","1","1272","1272","GIVE3"
"0.1","0.0631","1","64","64","RPRJ3"
"0.1","0.131","1","2","869.125","ZRAN3"
"0.1","0.963","0.963","1288","0","MPI_Send()"
"0.1","0.524","0.857","1288","1288","READY"
"0.1","0.742","0.742","7","0","MPI_Bcast()"
"0.1","0.622","0.622","88","0","MPI_Allreduce()"
"0.0","0.412","0.412","6","0","MPI_Barrier()"
"0.0","0.0976","0.411","64","64","INTERP"
"0.0","0.332","0.332","1288","0","MPI_Irecv()"
"0.0","0.0205","0.313","64","48","COMM3_EX"
"0.0","0.00556","0.27","16","16","TAKE3_EX"
"0.0","0.0139","0.12","4","8","NORM2U3"
"0.0","0.071","0.071","84","0","ZERO3"
"0.0","0.0413","0.0413","341.125","0","RANDLC"
"0.0","0.038","0.038","245.125","0","BUBBLE"
"0.0","0.0372","0.0372","256","0","VRANLC"
"0.0","0.0269","0.0269","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0255","0.0259","1","2","GET_ACTIVE_NPROCS"
"0.0","0.019","0.019","1","0","ALLOC_SPACE"
"0.0","0.00931","0.0174","6","67.125","POWER"
"0.0","0.0139","0.0139","2","0","TIMER_START"
"0.0","0.00581","0.0123","16","16","GIVE3_EX"
"0.0","0.0114","0.0114","0.0625","0","PRINT_RESULTS"
"0.0","0.0103","0.0103","1","0","MPI_Reduce()"
"0.0","0.00912","0.00912","2","0","SETUP"
"0.0","0.00231","0.00231","17","0","TIMER_CLEAR"
"0.0","0.00125","0.00125","2","0","TIMER_STOP"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1.0625","0","TIMER_READ"
"0.0","0.000125","0.000125","1","0","MPI_Comm_rank()"
