"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00975","7,159","1","1",".TAU_application"
"100.0","0.232","7,159","1","100.75","MG_MPI"
"94.3","6,750","6,750","1","0","MPI_Finalize()"
"5.1","365","365","1","0","MPI_Init()"
"0.4","0.215","32","26","676","MG3P"
"0.3","0.974","21","446","8028","COMM3"
"0.2","9","17","158","158","RESID"
"0.2","4","11","156","156","PSINV"
"0.1","8","9","2676","2676","READY"
"0.1","1","7","2676","2676","GIVE3"
"0.1","1","6","130","130","RPRJ3"
"0.1","5","5","2676","0","MPI_Send()"
"0.0","1","3","2676","2676","TAKE3"
"0.0","0.743","2","2","4649","ZRAN3"
"0.0","1","1","130","130","INTERP"
"0.0","1","1","2676","0","MPI_Wait()"
"0.0","1","1","134","0","ZERO3"
"0.0","0.838","0.838","2676","0","MPI_Irecv()"
"0.0","0.518","0.518","7","0","MPI_Bcast()"
"0.0","0.464","0.464","2048","0","VRANLC"
"0.0","0.37","0.37","6","0","MPI_Barrier()"
"0.0","0.328","0.328","88","0","MPI_Allreduce()"
"0.0","0.279","0.314","4","8","NORM2U3"
"0.0","0.296","0.296","2184","0","RANDLC"
"0.0","0.107","0.107","0.25","0","CHECK_TIMER_FLAG"
"0.0","0.0568","0.0568","393","0","BUBBLE"
"0.0","0.0413","0.0413","0.25","0","PRINT_RESULTS"
"0.0","0.0307","0.0307","1","0","ALLOC_SPACE"
"0.0","0.0265","0.0278","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0125","0.023","6","70","POWER"
"0.0","0.0222","0.0222","1","0","MPI_Reduce()"
"0.0","0.0177","0.0177","130","0","COMM3_EX"
"0.0","0.00825","0.00825","2","0","TIMER_START"
"0.0","0.0045","0.0045","2","0","SETUP"
"0.0","0.003","0.003","17","0","TIMER_CLEAR"
"0.0","0.00125","0.00125","2","0","TIMER_STOP"
"0.0","0.00075","0.00075","1","0","MPI_Comm_rank()"
"0.0","0.0005","0.0005","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1.25","0","TIMER_READ"
