"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.007","1,010","1","1",".TAU_application"
"100.0","0.144","1,010","1","90.1875","MG_MPI"
"65.2","659","659","1","0","MPI_Finalize()"
"34.3","346","346","1","0","MPI_Init()"
"0.2","0.224","2","109","1605","COMM3"
"0.2","0.0396","1","21","126","MG3P"
"0.1","1","1","549","0","MPI_Wait()"
"0.1","0.0289","1","44","44","RESID"
"0.1","0.174","1","528","528","TAKE3"
"0.1","0.0494","0.904","2","122","ZRAN3"
"0.1","0.868","0.868","7","0","MPI_Bcast()"
"0.1","0.0125","0.744","42","42","PSINV"
"0.1","0.712","0.712","88","0","MPI_Allreduce()"
"0.1","0.174","0.578","528","528","GIVE3"
"0.0","0.0232","0.472","21","21","INTERP"
"0.0","0.0164","0.449","21","63","COMM3_EX"
"0.0","0.411","0.411","549","0","MPI_Send()"
"0.0","0.00775","0.404","21","21","TAKE3_EX"
"0.0","0.377","0.377","6","0","MPI_Barrier()"
"0.0","0.177","0.32","549","549","READY"
"0.0","0.00613","0.208","21","21","RPRJ3"
"0.0","0.143","0.143","549","0","MPI_Irecv()"
"0.0","0.00306","0.101","4","8","NORM2U3"
"0.0","0.0335","0.0335","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.026","0.0283","1","2","GET_ACTIVE_NPROCS"
"0.0","0.00706","0.0144","21","21","GIVE3_EX"
"0.0","0.00788","0.0122","6","33.75","POWER"
"0.0","0.00981","0.00981","2","0","TIMER_START"
"0.0","0.00956","0.00956","1","0","MPI_Reduce()"
"0.0","0.00937","0.00937","46","0","ZERO3"
"0.0","0.00769","0.00769","0.0625","0","PRINT_RESULTS"
"0.0","0.00731","0.00731","1","0","ALLOC_SPACE"
"0.0","0.00569","0.00569","41.75","0","RANDLC"
"0.0","0.00413","0.00413","2","0","SETUP"
"0.0","0.00313","0.00313","16","0","BUBBLE"
"0.0","0.00213","0.00213","1","0","MPI_Comm_size()"
"0.0","0.002","0.002","17","0","TIMER_CLEAR"
"0.0","0.000687","0.000687","2","0","TIMER_STOP"
"0.0","0.000562","0.000562","4","0","VRANLC"
"0.0","0.00025","0.00025","1.0625","0","TIMER_READ"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
