"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00875","961","1","1",".TAU_application"
"100.0","0.151","961","1","80.1875","MG_MPI"
"64.5","619","619","1","0","MPI_Finalize()"
"34.9","335","335","1","0","MPI_Init()"
"0.4","0.379","3","132","2104","COMM3"
"0.3","0.0621","3","16","176","MG3P"
"0.2","1","1","712","0","MPI_Wait()"
"0.2","0.0318","1","50","50","RESID"
"0.2","0.29","1","696","696","TAKE3"
"0.1","0.0259","1","48","48","PSINV"
"0.1","0.292","1","696","696","GIVE3"
"0.1","0.0678","0.985","2","216.375","ZRAN3"
"0.1","0.737","0.737","712","0","MPI_Send()"
"0.1","0.732","0.732","7","0","MPI_Bcast()"
"0.1","0.693","0.693","88","0","MPI_Allreduce()"
"0.1","0.0151","0.636","32","32","RPRJ3"
"0.1","0.306","0.55","712","712","READY"
"0.0","0.0321","0.477","32","32","INTERP"
"0.0","0.0191","0.445","32","48","COMM3_EX"
"0.0","0.00756","0.399","16","16","TAKE3_EX"
"0.0","0.38","0.38","6","0","MPI_Barrier()"
"0.0","0.244","0.244","712","0","MPI_Irecv()"
"0.0","0.00425","0.0881","4","8","NORM2U3"
"0.0","0.0281","0.0285","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0274","0.0274","0.0625","0","CHECK_TIMER_FLAG"
"0.0","0.0176","0.0176","84.375","0","BUBBLE"
"0.0","0.00881","0.0175","6","44.875","POWER"
"0.0","0.00681","0.0151","16","16","GIVE3_EX"
"0.0","0.014","0.014","66.875","0","RANDLC"
"0.0","0.0137","0.0137","52","0","ZERO3"
"0.0","0.0103","0.0103","1","0","ALLOC_SPACE"
"0.0","0.0103","0.0103","2","0","TIMER_START"
"0.0","0.009","0.009","0.0625","0","PRINT_RESULTS"
"0.0","0.00788","0.00788","1","0","MPI_Reduce()"
"0.0","0.00606","0.00606","2","0","SETUP"
"0.0","0.00306","0.00306","17","0","TIMER_CLEAR"
"0.0","0.00219","0.00219","16","0","VRANLC"
"0.0","0.000875","0.000875","2","0","TIMER_STOP"
"0.0","0.00025","0.00025","1","0","MPI_Comm_size()"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
"0.0","6.25E-05","6.25E-05","1.0625","0","TIMER_READ"
