FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0      0.00578       10,978           1           1   10978394 .TAU application
100.0        0.126       10,978           1          72   10978388 FT 
 83.0       0.0896        9,107          22          88     413959 FFT 
 46.4          347        5,091       33792      304128        151 CFFTZ 
 43.2        4,744        4,744      304128           0         16 FFTZ2 
 38.9          884        4,265          44       22572      96948 CFFTS1 
 20.7          559        2,269          22       11286     103170 CFFTS2 
 18.6       0.0459        2,040          20          60     102028 TRANSPOSE_X_YZ 
 10.5        1,149        1,149          22           0      52235 TRANSPOSE2_LOCAL 
  8.5       0.0515          935          22          22      42506 TRANSPOSE2_GLOBAL 
  8.5          935          935          22           0      42504 MPI_Alltoall() 
  5.8          637          637           1           0     637449 MPI_Finalize() 
  4.8        0.018          531           2           6     265505 TRANSPOSE_XY_Z 
  4.4          487          487          22           0      22146 TRANSPOSE2_FINISH 
  4.4          482          482          20           0      24105 EVOLVE 
  3.1       0.0816          336           1     11.0312     336124 SETUP 
  3.0          332          332           1           0     332404 MPI_Init() 
  3.0          327          327           2           0     163679 COMPUTE_INDEXMAP 
  0.3           37           37           2           4      18779 COMPUTE_INITIAL_CONDITIONS 
  0.3        0.137           32          20          20       1608 CHECKSUM 
  0.3           32           32          20           0       1601 MPI_Reduce() 
  0.2           18           18           1           0      18294 MPI_Barrier() 
  0.0            1            1           1           0       1710 ALLOC_SPACE 
  0.0            1            1           2           0        538 MPI_Comm_split() 
  0.0        0.851        0.851           5           0        170 MPI_Bcast() 
  0.0        0.121        0.121           2           2         61 FFT_INIT 
  0.0       0.0173       0.0173          68           0          0 ILOG2 
  0.0      0.00156      0.00156           4           0          0 IPOW46 
  0.0     0.000687     0.000687           1           0          1 VERIFY 
  0.0     0.000469     0.000469           1           0          0 MPI_Comm_size() 
  0.0      0.00025      0.00025           1           0          0 MPI_Comm_rank() 
  0.0     3.13E-05     3.13E-05     0.03125           0          1 SET_CLASS 
