FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0        0.009       16,671           1           1   16671599 .TAU application
100.0            1       16,671           1          69   16671590 MG_MPI 
 64.5       10,744       10,744           1           0   10744854 MPI_Finalize() 
 24.0        0.509        4,005          21         756     190746 MG3P 
 15.9        2,366        2,646         170         170      15565 RESID 
  8.1        1,135        1,354         168         168       8064 PSINV 
  4.1          540          689         147         147       4693 RPRJ3 
  3.9        0.512          655         487        1461       1346 COMM3 
  3.9          654          654        1461           0        448 COMM1P 
  3.1          423          521         147         147       3545 INTERP 
  2.1          344          344           1           0     344459 MPI_Init() 
  1.1          119          179           2         702      89508 ZRAN3 
  1.0          159          159         151           0       1059 ZERO3 
  0.6         0.14           97         147         441        666 COMM3_EX 
  0.6           97           97         441           0        222 COMM1P_EX 
  0.5           80           80           4           8      20171 NORM2U3 
  0.0            1            1           1           0       1338 ALLOC_SPACE 
  0.0         0.11         0.11         608           0          0 BUBBLE 
  0.0        0.099        0.099          88           0          1 MPI_Allreduce() 
  0.0        0.007        0.007           7           0          1 MPI_Bcast() 
  0.0        0.006        0.006           1           0          6 MPI_Reduce() 
  0.0        0.005        0.005           6           0          1 MPI_Barrier() 
  0.0        0.004        0.004           2           0          2 SETUP 
  0.0        0.002        0.002           6           0          0 POWER 
  0.0            0            0           1           0          0 MPI_Comm_rank() 
  0.0            0            0           1           0          0 MPI_Comm_size() 
