FUNCTION SUMMARY (mean):
---------------------------------------------------------------------------------------
%Time    Exclusive    Inclusive       #Call      #Subrs  Inclusive Name
              msec   total msec                          usec/call 
---------------------------------------------------------------------------------------
100.0       0.0058        2,693           1           1    2693374 .TAU application
100.0         0.12        2,693           1          72    2693369 FT 
 52.1       0.0765        1,402          22          88      63730 FFT 
 25.2          678          678           1           0     678201 MPI_Finalize() 
 21.0       0.0418          566          20          60      28329 TRANSPOSE_X_YZ 
 20.4           21          550        7040       57728         78 CFFTZ 
 19.6          528          528       57728           0          9 FFTZ2 
 18.0          101          485          44        4268      11042 CFFTS1 
 17.8       0.0706          478           1     11.0156     478840 SETUP 
 17.6          474          474           1           0     474741 MPI_Init() 
 17.5       0.0488          472          22          22      21462 TRANSPOSE2_GLOBAL 
 17.5          472          472          22           0      21460 MPI_Alltoall() 
  8.6           66          232          22        2838      10575 CFFTS2 
  5.1          137          137          22           0       6269 TRANSPOSE2_LOCAL 
  4.3       0.0154          116           2           6      58465 TRANSPOSE_XY_Z 
  2.7           73           73          22           0       3335 TRANSPOSE2_FINISH 
  2.4           64           64          20           0       3229 EVOLVE 
  1.6           42           42           2           0      21239 COMPUTE_INDEXMAP 
  0.5        0.112           14          20          20        708 CHECKSUM 
  0.5           14           14          20           0        703 MPI_Reduce() 
  0.3            7            7           1           0       7970 MPI_Barrier() 
  0.2            4            4           2           4       2407 COMPUTE_INITIAL_CONDITIONS 
  0.1            1            1           1           0       1663 ALLOC_SPACE 
  0.1            1            1           2           0        676 MPI_Comm_split() 
  0.0            1            1           5           0        203 MPI_Bcast() 
  0.0        0.137        0.137           2           2         69 FFT_INIT 
  0.0        0.017        0.017          68           0          0 ILOG2 
  0.0      0.00173      0.00173           4           0          0 IPOW46 
  0.0     0.000594     0.000594           1           0          1 MPI_Comm_size() 
  0.0     0.000469     0.000469           1           0          0 VERIFY 
  0.0     0.000141     0.000141           1           0          0 MPI_Comm_rank() 
  0.0     1.56E-05     1.56E-05    0.015625           0          1 SET_CLASS 
