%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00602,1:01.482,1,1,61482075,.TAU_application
100.0,11,1:01.482,1,1204.01,61482069,CG
71.5,30,583,43,983,91,92274,483338,CONJ_GRAD
26.7,338,16,440,1,1.5E+06,16440457,MAKEA
25.6,7,562,15,764,750000,6.60729E+07,21,SPRNVC
11.4,6,984,6,984,31122,0,224,MPI_Wait()
10.2,6,261,6,261,31122,0,201,MPI_Send()
8.9,5,478,5,478,4.40486E+07,0,0,RANDLC
4.4,2,723,2,723,2.20243E+07,0,0,ICNVRT
0.9,0.0338,542,1,3.00781,542071,INITIALIZE_MPI
0.9,541,541,1,0,541218,MPI_Init()
0.8,497,497,1,0,497871,MPI_Finalize()
0.4,228,228,1,0,228801,SPARSE
0.3,157,157,31122,0,5,MPI_Irecv()
0.2,108,108,750000,0,0,VECSET
0.0,4,4,1,0,4509,ALLOC_SPACE
0.0,0.79,0.79,1,0,790,MPI_Bcast()
0.0,0.366,0.366,1,0,366,MPI_Barrier()
0.0,0.0777,0.0777,1,0,78,MPI_Reduce()
0.0,0.0261,0.0261,1,0,26,TIMER_START
0.0,0.0251,0.0257,1,2,26,GET_ACTIVE_NPROCS
0.0,0.00411,0.00411,0.0078125,0,526,CHECK_TIMER_FLAG
0.0,0.00165,0.00165,9,0,0,TIMER_CLEAR
0.0,0.00116,0.00116,0.0078125,0,149,PRINT_RESULTS
0.0,0.000883,0.000883,1,0,1,TIMER_STOP
0.0,0.000766,0.000766,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000344,0.000344,1,0,0,MPI_Comm_size()
0.0,0.000273,0.000273,1,0,0,SETUP_PROC_INFO
0.0,0.000227,0.000227,1,0,0,MPI_Comm_rank()
0.0,0.00018,0.00018,1,0,0,TIMER_READ
