Name,#Call
.TAU_application,1
MPSP,1
ADI,501
COPY_FACES,502
COMPUTE_RHS,502
X_SOLVE,501
Z_SOLVE,501
MPI_Waitall(),30562
Y_SOLVE,501
LHSZ,5511
LHSY,5511
LHSX,5511
TXINVR,501
ADD,501
TZETAR,5511
INITIALIZE,2
NINVR,5511
EXACT_SOLUTION,9.14432E+06
PINVR,5511
MPI_Irecv(),33072
MPI_Isend(),33072
EXACT_RHS,1
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
VERIFY,1
ERROR_NORM,1
MPI_Barrier(),2
MPI_Allreduce(),2
LHSINIT,1
RHS_NORM,1
ALLOC_SPACE,1
MPI_Comm_dup(),2
MPI_Bcast(),4
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.00826446
