%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00622,1,583,1,1,1583183,.TAU_application
100.0,0.377,1,583,1,229.008,1583176,CG
32.2,0.0358,509,1,3.00781,509711,INITIALIZE_MPI
32.1,508,508,1,0,508896,MPI_Init()
28.0,444,444,1,0,444029,MPI_Finalize()
21.2,10,335,1,60001,335182,MAKEA
20.1,148,318,30000,1.27857E+06,11,SPRNVC
18.5,34,293,16,16224,18328,CONJ_GRAD
14.9,235,235,5472,0,43,MPI_Wait()
7.2,113,113,852381,0,0,RANDLC
3.6,56,56,426190,0,0,ICNVRT
1.4,21,21,5472,0,4,MPI_Send()
0.3,4,4,30000,0,0,VECSET
0.1,2,2,5472,0,0,MPI_Irecv()
0.1,1,1,1,0,1397,SPARSE
0.0,0.75,0.75,1,0,750,MPI_Bcast()
0.0,0.274,0.274,1,0,274,MPI_Barrier()
0.0,0.108,0.108,1,0,108,MPI_Reduce()
0.0,0.059,0.059,1,0,59,ALLOC_SPACE
0.0,0.0241,0.0247,1,2,25,GET_ACTIVE_NPROCS
0.0,0.0123,0.0123,1,0,12,TIMER_START
0.0,0.00398,0.00398,0.0078125,0,509,CHECK_TIMER_FLAG
0.0,0.00151,0.00151,9,0,0,TIMER_CLEAR
0.0,0.00102,0.00102,0.0078125,0,131,PRINT_RESULTS
0.0,0.00082,0.00082,1,0,1,TIMER_STOP
0.0,0.000398,0.000398,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000359,0.000359,1,0,0,MPI_Comm_size()
0.0,0.000273,0.000273,1,0,0,SETUP_PROC_INFO
0.0,0.000242,0.000242,1,0,0,MPI_Comm_rank()
0.0,0.000133,0.000133,1,0,0,TIMER_READ
