%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00675,1,852,1,1,1852605,.TAU_application
100.0,1,1,852,1,728.125,1852598,CG
47.5,752,880,101,55146,8714,CONJ_GRAD
27.0,499,499,1,0,499891,MPI_Finalize()
16.6,0.0291,308,1,3.125,308130,INITIALIZE_MPI
16.6,307,307,1,0,307571,MPI_Init()
8.8,8,162,1,28001,162365,MAKEA
7.7,66,141,14000,590394,10,SPRNVC
3.6,67,67,18584,0,4,MPI_Send()
2.8,51,51,18584,0,3,MPI_Wait()
2.7,50,50,393597,0,0,RANDLC
1.4,25,25,196798,0,0,ICNVRT
0.5,9,9,1,0,9644,SPARSE
0.5,9,9,18584,0,0,MPI_Irecv()
0.1,2,2,14000,0,0,VECSET
0.0,0.587,0.587,1,0,586,ALLOC_SPACE
0.0,0.465,0.465,1,0,465,MPI_Bcast()
0.0,0.128,0.128,1,0,128,MPI_Barrier()
0.0,0.0498,0.0498,1,0,50,MPI_Reduce()
0.0,0.044,0.044,0.125,0,352,CHECK_TIMER_FLAG
0.0,0.0208,0.021,1,2,21,GET_ACTIVE_NPROCS
0.0,0.0175,0.0175,0.125,0,140,PRINT_RESULTS
0.0,0.00325,0.00325,1,0,3,TIMER_START
0.0,0.001,0.001,9,0,0,TIMER_CLEAR
0.0,0.000875,0.000875,1,0,1,TIMER_STOP
0.0,0.000375,0.000375,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
0.0,0.000125,0.000125,1,0,0,MPI_Comm_size()
0.0,0.000125,0.000125,1,0,0,SETUP_PROC_INFO
0.0,0.000125,0.000125,1,0,0,TIMER_READ
