%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0057,1:14.499,1,1,74499173,.TAU_application
100.0,35,1:14.499,1,1204.01,74499167,CG
68.4,34,341,50,974,91,92274,560164,CONJ_GRAD
30.1,520,22,440,1,3E+06,22440083,MAKEA
28.8,10,510,21,453,1.5E+06,8.80983E+07,14,SPRNVC
11.0,8,218,8,218,31122,0,264,MPI_Send()
11.0,8,191,8,191,31122,0,263,MPI_Wait()
9.8,7,309,7,309,5.87322E+07,0,0,RANDLC
4.9,3,634,3,634,2.93661E+07,0,0,ICNVRT
0.7,0.0373,539,1,3.00781,539649,INITIALIZE_MPI
0.7,538,538,1,0,538921,MPI_Init()
0.7,494,494,1,0,494666,MPI_Finalize()
0.3,253,253,1,0,253251,SPARSE
0.3,229,229,31122,0,7,MPI_Irecv()
0.3,212,212,1.5E+06,0,0,VECSET
0.0,6,6,1,0,6387,ALLOC_SPACE
0.0,1,1,1,0,1308,MPI_Barrier()
0.0,0.659,0.659,1,0,659,MPI_Bcast()
0.0,0.072,0.072,1,0,72,MPI_Reduce()
0.0,0.0341,0.0341,1,0,34,TIMER_START
0.0,0.0268,0.0275,1,2,27,GET_ACTIVE_NPROCS
0.0,0.00335,0.00335,0.0078125,0,429,CHECK_TIMER_FLAG
0.0,0.0019,0.0019,9,0,0,TIMER_CLEAR
0.0,0.00104,0.00104,0.0078125,0,133,PRINT_RESULTS
0.0,0.000984,0.000984,1,0,1,TIMER_STOP
0.0,0.000742,0.000742,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000359,0.000359,1,0,0,MPI_Comm_size()
0.0,0.00032,0.00032,1,0,0,SETUP_PROC_INFO
0.0,0.00025,0.00025,1,0,0,MPI_Comm_rank()
0.0,0.000133,0.000133,1,0,0,TIMER_READ
