%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00619,1,961,1,1,1961722,.TAU_application
100.0,1,1,961,1,553.062,1961716,CG
42.6,601,836,76,41496,11000,CONJ_GRAD
26.2,514,514,1,0,514894,MPI_Finalize()
16.0,0.0292,314,1,3.0625,314087,INITIALIZE_MPI
16.0,313,313,1,0,313338,MPI_Init()
15.0,15,294,1,60001,294435,MAKEA
13.5,126,265,30000,1.08172E+06,9,SPRNVC
5.9,115,115,13984,0,8,MPI_Wait()
5.6,110,110,13984,0,8,MPI_Send()
4.8,93,93,721149,0,0,RANDLC
2.4,46,46,360574,0,0,ICNVRT
0.5,8,8,1,0,8992,SPARSE
0.4,8,8,13984,0,1,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.0,0.665,0.665,1,0,665,MPI_Bcast()
0.0,0.578,0.578,1,0,578,ALLOC_SPACE
0.0,0.215,0.215,1,0,215,MPI_Barrier()
0.0,0.0576,0.0576,1,0,58,MPI_Reduce()
0.0,0.0298,0.0298,0.0625,0,477,CHECK_TIMER_FLAG
0.0,0.0245,0.0247,1,2,25,GET_ACTIVE_NPROCS
0.0,0.00819,0.00819,0.0625,0,131,PRINT_RESULTS
0.0,0.00319,0.00319,1,0,3,TIMER_START
0.0,0.00162,0.00162,9,0,0,TIMER_CLEAR
0.0,0.00075,0.00075,1,0,1,TIMER_STOP
0.0,0.000562,0.000562,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000438,0.000438,1,0,0,TIMER_READ
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0.000188,0.000188,1,0,0,MPI_Comm_size()
0.0,0,0,1,0,0,MPI_Comm_rank()
