Name,#Call
.TAU_application,1
MPBT,1
ADI,251
Y_SOLVE,251
Y_SOLVE_CELL,1506
Z_SOLVE,251
X_SOLVE,251
Z_SOLVE_CELL,1506
X_SOLVE_CELL,1506
COPY_FACES,252
COMPUTE_RHS,252
MPI_Wait(),15060
X_BACKSUBSTITUTE,1506
Z_BACKSUBSTITUTE,1506
Y_BACKSUBSTITUTE,1506
ADD,251
MPI_Waitall(),252
INITIALIZE,2
EXACT_SOLUTION,3.04603E+07
X_UNPACK_SOLVE_INFO,1255
EXACT_RHS,1
VERIFY,1
X_SEND_SOLVE_INFO,1255
SETUP_MPI,1
MPI_Init(),1
MPI_Finalize(),1
ERROR_NORM,1
Y_UNPACK_SOLVE_INFO,1255
Y_SEND_SOLVE_INFO,1255
Z_SEND_SOLVE_INFO,1255
Z_UNPACK_SOLVE_INFO,1255
MPI_Isend(),9042
MPI_Irecv(),9042
X_SEND_BACKSUB_INFO,1255
LHSINIT,1
Y_SEND_BACKSUB_INFO,1255
MPI_Barrier(),2
Z_SEND_BACKSUB_INFO,1255
MPI_Allreduce(),2
RHS_NORM,1
Z_UNPACK_BACKSUB_INFO,1255
Y_UNPACK_BACKSUB_INFO,1255
Z_RECEIVE_SOLVE_INFO,1255
X_UNPACK_BACKSUB_INFO,1255
Y_RECEIVE_SOLVE_INFO,1255
X_RECEIVE_SOLVE_INFO,1255
LHSABINIT,4518
Z_RECEIVE_BACKSUB_INFO,1255
Y_RECEIVE_BACKSUB_INFO,1255
ALLOC_SPACE,1
X_RECEIVE_BACKSUB_INFO,1255
MPI_Bcast(),6
MPI_Comm_dup(),2
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
BTIO_CLEANUP,1
SETUP_BTIO,1
MPI_Comm_rank(),1
SET_CLASS,0.0277778
