%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00613,1,876,1,1,1876687,.TAU_application
100.0,1,1,876,1,728.125,1876680,CG
50.1,689,940,101,55146,9312,CONJ_GRAD
25.8,484,484,1,0,484969,MPI_Finalize()
15.9,0.0299,297,1,3.125,297950,INITIALIZE_MPI
15.8,297,297,1,0,297235,MPI_Init()
8.1,7,151,1,28001,151173,MAKEA
7.2,63,135,14000,541041,10,SPRNVC
7.0,132,132,18584,0,7,MPI_Send()
5.9,109,109,18584,0,6,MPI_Wait()
2.6,48,48,360695,0,0,RANDLC
1.3,23,23,180347,0,0,ICNVRT
0.5,9,9,18584,0,1,MPI_Irecv()
0.3,5,5,1,0,5959,SPARSE
0.1,2,2,14000,0,0,VECSET
0.0,0.611,0.611,1,0,610,MPI_Bcast()
0.0,0.582,0.582,1,0,582,ALLOC_SPACE
0.0,0.13,0.13,1,0,130,MPI_Barrier()
0.0,0.0539,0.0539,0.125,0,431,CHECK_TIMER_FLAG
0.0,0.0512,0.0512,1,0,51,MPI_Reduce()
0.0,0.0205,0.0216,1,2,22,GET_ACTIVE_NPROCS
0.0,0.0152,0.0152,0.125,0,122,PRINT_RESULTS
0.0,0.0035,0.0035,1,0,4,TIMER_START
0.0,0.0015,0.0015,9,0,0,TIMER_CLEAR
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.000875,0.000875,1,0,1,MPI_Comm_rank()
0.0,0.000375,0.000375,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.00025,0.00025,1,0,0,MPI_Comm_size()
0.0,0.000125,0.000125,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,TIMER_READ
